search_date,site_id,registered,device_class_code,locale_code,query,num_searches_with_results,num_searches_without_results,num_results,num_visits_with_search_results,num_visits_without_search_results
2020-04-29,904,true,smartphone,es_ES,Maquilla,0,2,0,,
2020-05-21,113,true,desktop,fr_FR,anne so,0,1,0,,
2020-05-21,115,true,smartphone,fr_CH,Kit de pinceaux,0,1,0,,
2020-04-29,902,true,smartphone,fr_FR,palette tient,0,2,0,,
2020-05-21,116,true,smartphone,fr_FR,Amincissant,0,1,0,,
2020-05-21,115,true,desktop,fr_CH,cannabis,0,1,0,,
2020-05-21,904,true,smartphone,es_ES,Ultimate shandow,0,1,0,,
2020-05-21,305,true,desktop,pl_PL,gllitter,0,1,0,,
2020-05-21,116,true,desktop,fr_FR,po,0,1,0,,
2020-05-21,904,true,smartphone,es_ES,Istambul,0,1,0,,
2020-05-21,904,true,smartphone,es_ES,Primer glass bean,0,1,0,,
2020-05-21,904,true,desktop,es_ES,som,0,2,0,,
2020-05-21,903,true,desktop,en_GB,foundation stick,0,2,0,,
2020-06-06,122,false,smartphone,en_US,Aqua di gio,0,1,0,,
2020-06-06,904,true,smartphone,es_ES,Per,0,1,0,,
2020-06-07,903,false,smartphone,en_GB,Skin veil,1,0,2,,
2020-06-07,114,true,smartphone,it_IT,Deodorante,1,0,9,,
2020-06-07,301,true,desktop,en_GB,night cream,1,0,2,,
2020-06-07,904,true,smartphone,es_ES,stay matte,1,0,2,,
2020-06-07,901,false,smartphone,it_IT,Gloss,1,0,11,,
2020-04-29,303,true,desktop,de_DE,aquabounce,0,2,0,,
2020-06-07,103,true,desktop,pl_PL,rose,1,0,3,,
2020-06-07,109,true,smartphone,fr_CH,Deep pore cleanser,1,0,2,,
2020-06-07,303,true,smartphone,de_DE,Nachtcreme,1,0,7,,
2020-06-07,103,true,desktop,pl_PL,redermic r,1,0,2,,
2020-06-07,113,true,smartphone,fr_FR,Bijoux,1,0,3,,
2020-06-07,304,true,smartphone,en_GB,majorelle,1,0,3,,
2020-06-07,1801,true,smartphone,fr_FR,Code absolu,1,0,6,,
2020-06-07,106,true,desktop,nl_NL,naked,1,0,49,,
2020-06-07,120,true,desktop,en_GB,Heighlighter,1,0,12,,
2020-06-07,902,true,smartphone,fr_FR,California beamin,1,0,3,,
2020-06-07,114,true,smartphone,es_ES,gel pure focus,1,0,2,,
2020-06-07,303,true,smartphone,de_DE,Tagescreme,1,0,5,,
2020-06-07,116,true,smartphone,fr_FR,O oui Lancôme,1,0,12,,
2020-06-07,1601,false,desktop,en_GB,lipikar,1,0,2,,
2020-06-07,113,true,smartphone,fr_FR,Rouge masca,1,0,5,,
2020-06-07,2001,true,desktop,en_GB,spray,1,0,2,,
2020-06-07,120,true,smartphone,en_GB,Master foundation,1,0,8,,
2020-06-07,308,true,desktop,fr_FR,extentioniste,1,0,12,,
2020-06-07,303,true,smartphone,it_IT,Concentrato purificante,1,0,4,,
2020-06-07,2001,true,smartphone,en_GB,Spray,1,0,2,,
2020-04-29,308,true,desktop,fr_FR,masque intense,0,2,0,,
2020-06-07,1601,false,desktop,en_GB,candles,1,0,3,,
2020-06-07,904,true,desktop,es_ES,Bronceador,1,0,3,,
2020-06-07,114,true,smartphone,es_ES,Cushion edición especial,1,0,2,,
2020-06-07,109,true,tablet,de_DE,Milch,1,0,4,,
2020-06-07,901,true,smartphone,it_IT,Lolita,1,0,2,,
2020-06-07,122,true,smartphone,en_US,Power fabric,1,0,3,,
2020-06-07,114,true,smartphone,es_ES,Absolue ojos,1,0,6,,
2020-06-07,109,true,smartphone,it_IT,Acido salicilico,1,0,3,,
2020-06-07,106,false,smartphone,nl_NL,Primer,1,0,31,,
2020-04-29,903,true,smartphone,en_GB,Pony,0,1,0,,
2020-06-07,304,false,smartphone,en_GB,Le teint,1,0,6,,
2020-06-07,801,true,smartphone,ar_AE,Creamy eye,1,0,9,,
2020-06-07,2001,true,smartphone,en_GB,Specifique hair,1,0,10,,
2020-06-07,120,false,tablet,en_GB,Georgio,1,0,12,,
2020-06-07,114,true,smartphone,es_ES,Absolue soft,1,0,2,,
2020-06-07,114,false,smartphone,it_IT,Ista rose,1,0,5,,
2020-06-07,904,true,desktop,es_ES,nyx lingerie,1,0,8,,
2020-06-07,309,true,desktop,pl_PL,ultra light,1,0,18,,
2020-06-07,106,true,smartphone,it_IT,Ombretto Foxy,1,0,20,,
2020-04-29,308,true,desktop,fr_FR,soins cheveux frisee,0,1,0,,
2020-06-07,120,true,desktop,en_GB,crema nuda,1,0,12,,
2020-06-07,109,true,smartphone,it_IT,Ultra facial oil,1,0,6,,
2020-06-07,114,true,smartphone,es_ES,renergie multi lift,1,0,12,,
2020-06-07,2001,false,desktop,en_GB,magistral,1,0,3,,
2020-06-07,109,false,tablet,de_DE,Sfp,1,0,12,,
2020-06-07,109,true,smartphone,it_IT,Pure vitality skin,1,0,4,,
2020-06-07,106,true,smartphone,de_DE,Pinselset,1,0,7,,
2020-06-07,903,true,desktop,en_GB,EURO TRASH,1,0,4,,
2020-06-07,109,true,smartphone,es_ES,Intensive treatment,1,0,3,,
2020-06-07,106,false,desktop,fr_BE,vice,1,0,44,,
2020-06-07,902,false,desktop,fr_FR,Moderne,1,0,3,,
2020-06-07,801,true,desktop,ar_AE,uv,1,0,14,,
2020-06-07,901,true,smartphone,it_IT,corset,1,0,2,,
2020-06-07,106,true,smartphone,de_DE,Vice lip,1,0,43,,
2021-05-22,901,false,smartphone,it_IT,Liner stickepic wear,0,1,0,,1
2020-06-07,904,true,desktop,es_ES,worth the hype,1,0,3,,
2020-06-07,902,true,smartphone,fr_FR,Glosse,2,0,24,,
2020-06-07,1601,false,desktop,en_GB,effaclar,2,0,12,,
2020-06-07,106,true,smartphone,nl_NL,All nighter,5,0,195,,
2020-06-07,308,true,smartphone,fr_FR,Bain extensioniste,2,0,8,,
2020-06-07,901,false,desktop,it_IT,london,2,0,4,,
2021-05-22,103,false,smartphone,pl_PL,Filtr 50,0,1,0,,1
2021-05-22,2701,false,smartphone,en_GB,Seru,0,3,0,,1
2020-04-29,904,true,smartphone,es_ES,Corrector naranja,0,1,0,,
2020-09-26,120,false,smartphone,en_GB,Stronger with you,5,0,60,3,
2020-09-26,115,false,smartphone,el_GR,Eyeliner,6,0,72,3,
2020-09-26,903,false,tablet,en_GB,Setting spray,3,0,15,3,
2020-09-26,1701,false,smartphone,es_ES,Gripl,0,1,0,,1
2020-09-26,2501,false,smartphone,en_GB,Kojic,0,2,0,,1
2020-05-21,113,true,smartphone,fr_FR,Illuminateur,35,0,233,,
2020-09-26,106,false,smartphone,fr_BE,Dirtysweet,0,1,0,,1
2020-05-21,114,false,desktop,it_IT,set,28,0,336,,
2020-05-21,904,true,smartphone,es_ES,Iluminadores,22,0,260,,
2020-09-26,303,false,smartphone,de_DE,Blue therapy,6,0,61,3,
2020-05-21,113,true,smartphone,fr_FR,Exclue,17,0,136,,
2020-04-29,902,true,smartphone,fr_FR,palette fard et highlighter,0,1,0,,
2020-05-21,114,true,smartphone,it_IT,Cc cream,16,0,192,,
2020-09-26,115,false,smartphone,de_DE,Lippenstift,12,0,109,3,
2020-05-21,308,true,tablet,fr_FR,Shampoing,15,0,181,,
2020-09-26,903,false,smartphone,en_GB,Lipgloss,5,0,58,3,
2020-09-26,801,false,smartphone,en_AE,Calendula,6,0,42,3,
2020-09-28,103,false,smartphone,pl_PL,BANDI MEDICAL EXPERT ANTI ACNE PEELING KWASOWY ANTYTRĄDZIKOWY,0,1,0,,1
2020-09-28,903,false,smartphone,en_GB,TS20 1LG,0,1,0,,1
2020-05-21,114,true,smartphone,es_ES,Masacara de ojos,11,0,128,,
2020-09-28,103,false,desktop,pl_PL,bio oil,0,1,0,,1
2020-04-29,112,true,desktop,en_GB,candle,0,1,0,,
2020-05-21,113,true,smartphone,fr_FR,Touch,11,0,79,,
2020-05-21,904,false,smartphone,es_ES,Sombra,10,0,122,,
2020-05-21,902,true,smartphone,fr_FR,Glosse,10,0,112,,
2020-05-21,113,true,smartphone,fr_FR,Mascarra,10,0,75,,
2020-09-28,1701,false,desktop,es_ES,SKE0100413,0,1,0,,1
2020-05-21,114,true,desktop,de_DE,Mascara,10,0,111,,
2020-05-21,901,false,desktop,it_IT,eyeliner,10,0,130,,
2020-05-21,903,true,smartphone,en_GB,Pallette,9,0,74,,
2020-05-21,114,true,desktop,it_IT,eau de parfum,9,0,100,,
2020-09-28,114,false,smartphone,en_US,Base coat nail polish,0,1,0,,1
2020-09-28,1601,false,desktop,en_GB,elvie,0,1,0,,1
2020-09-28,301,false,tablet,en_GB,Tester,0,1,0,,1
2020-09-13,117,false,desktop,en_GB,wear,6,0,72,6,
2021-05-22,115,false,smartphone,de_DE,Gliss,0,1,0,,1
2020-05-21,308,true,smartphone,fr_FR,Coloré,8,0,12,,
2021-05-22,1501,false,smartphone,ar_AE,Hydra zen aqua gel,0,1,0,,1
2020-05-21,115,true,smartphone,el_GR,Κραγιόν,8,0,96,,
2020-05-21,1801,true,smartphone,fr_FR,fond de teint,8,0,85,,
2020-05-21,902,true,smartphone,fr_FR,à paupières,7,0,183,,
2020-05-21,903,true,smartphone,en_GB,Glow,7,0,96,,
2020-05-21,115,false,desktop,de_DE,primer,7,0,62,,
2020-05-21,1102,true,smartphone,fr_FR,SPF,7,0,49,,
2020-05-21,1801,true,smartphone,fr_FR,Rouge ectasy,7,0,68,,
2020-05-21,904,true,desktop,es_ES,polvo,7,0,98,,
2020-05-21,114,true,smartphone,es_ES,Solares,7,0,54,,
2020-05-21,303,true,smartphone,es_ES,Exfoliante,7,0,70,,
2020-09-26,109,false,smartphone,de_DE,Deo,3,0,12,3,
2020-05-21,120,true,smartphone,en_GB,armani lip,7,0,78,,
2020-05-21,116,true,desktop,fr_FR,EXCLU,7,0,84,,
2020-05-21,115,true,smartphone,fr_BE,Palette,6,0,69,,
2020-05-21,902,true,smartphone,fr_FR,Palettes,6,0,51,,
2020-04-29,117,true,desktop,en_GB,Genifiate,0,1,0,,
2020-05-21,901,true,smartphone,it_IT,Palette occhi,6,0,72,,
2023-03-04,1601,false,smartphone,en_GB,Space cowboy,0,2,0,,2
2020-05-21,308,true,tablet,fr_FR,Fondant,6,0,66,,
2020-05-21,901,false,desktop,it_IT,pennelli,6,0,86,,
2021-05-22,2801,false,smartphone,pl_PL,Clarins,0,1,0,,1
2020-04-29,309,true,smartphone,ro_RO,Teribil,0,1,0,,
2020-05-21,901,true,smartphone,it_IT,eyeliner,6,0,120,,
2020-05-21,103,true,desktop,pl_PL,anthelios,6,0,78,,
2020-05-21,103,true,smartphone,pl_PL,Neovadiol,6,0,78,,
2020-05-21,304,true,smartphone,en_GB,Balm,6,0,41,,
2020-05-21,114,false,desktop,it_IT,notte,6,0,68,,
2020-05-21,303,true,smartphone,es_ES,Gel,6,0,56,,
2021-05-22,1202,false,smartphone,de_DE,Dr hedison,0,1,0,,1
2020-09-24,109,true,desktop,es_ES,hidratante,1,0,50,1,
2020-09-24,2002,false,smartphone,en_GB,Aromessence,2,0,26,1,
2020-09-24,903,false,smartphone,en_GB,Wicked,1,0,2,1,
2020-05-21,904,true,smartphone,es_ES,Paleta de sombras,20,0,212,,
2025-06-30,5701,false,smartphone,en_GB,Cure,0,2,0,,1
2021-05-22,2704,false,tablet,en_GB,Retin,0,1,0,,1
2021-05-22,901,false,smartphone,it_IT,San Benedetto del Tronto,0,1,0,,1
2020-05-21,904,true,smartphone,es_ES,Pestañas,10,0,108,,
2023-03-04,4501,false,desktop,fr_FR,huile démaquillante,0,2,0,,1
2021-05-22,2702,false,smartphone,en_IE,Bb cream,0,4,0,,1
2025-06-30,4101,false,desktop,fr_FR,aura,0,1,0,,1
2020-05-21,904,true,smartphone,es_ES,Set,92,0,1110,,
2020-05-21,903,true,smartphone,en_GB,Primer,88,0,1120,,
2020-05-21,902,true,smartphone,fr_FR,palette,42,0,471,,
2020-05-21,902,true,smartphone,fr_FR,Palette yeux,30,0,322,,
2020-05-21,901,true,smartphone,it_IT,Fondotinta,23,0,276,,
2020-05-21,904,false,smartphone,es_ES,Paletas,19,0,244,,
2020-05-21,308,true,smartphone,fr_FR,Aura botanica,17,0,136,,
2020-05-21,903,true,smartphone,en_GB,Brow,17,0,197,,
2020-05-21,903,true,smartphone,en_GB,Lipgloss,14,0,172,,
2020-05-21,904,true,smartphone,es_ES,barra de labios,14,0,174,,
2020-05-21,904,false,desktop,es_ES,sombras,12,0,130,,
2020-05-21,904,false,smartphone,es_ES,Brocha,12,0,132,,
2020-05-21,901,true,smartphone,it_IT,palette,12,0,144,,
2020-05-21,904,true,desktop,es_ES,primer,11,0,132,,
2020-05-21,901,true,smartphone,it_IT,Pigmenti,9,0,54,,
2020-05-21,902,true,smartphone,fr_FR,contouring (enlumineur),28,0,308,,
2020-05-21,902,true,desktop,fr_FR,pinceaux,26,0,536,,
2020-05-21,903,true,smartphone,en_GB,Born to glow,17,0,202,,
2020-05-21,1801,true,desktop,es_ES,luminous silk compact,6,0,18,,
2020-05-21,113,true,tablet,fr_FR,Offres exclusives,5,0,40,,
2020-05-21,902,false,desktop,fr_FR,gloss,5,0,60,,
2020-05-21,904,true,smartphone,es_ES,Base de maquillaje,5,0,60,,
2020-04-29,303,true,desktop,de_DE,Zahncreme,0,1,0,,
2020-05-21,114,true,smartphone,es_ES,Desmaquillante,5,0,46,,
2020-05-21,115,true,smartphone,de_DE,powder,5,0,52,,
2020-05-21,116,true,tablet,fr_FR,Absolue,5,0,60,,
2020-05-21,901,false,desktop,it_IT,ciprie,5,0,27,,
2020-05-21,308,true,smartphone,fr_FR,Protection,5,0,70,,
2020-05-21,114,true,smartphone,it_IT,hydra zen,5,0,57,,
2020-05-21,904,false,desktop,es_ES,Bare with me,5,0,55,,
2020-05-21,904,false,smartphone,es_ES,paletas,5,0,120,,
2020-05-21,904,false,desktop,es_ES,olive,5,0,49,,
2020-05-21,902,true,smartphone,fr_FR,Crayon a sourcil,5,2,25,,
2020-05-21,901,false,smartphone,it_IT,Pink,5,0,60,,
2020-05-21,901,false,smartphone,it_IT,lip,5,0,50,,
2020-05-21,903,true,smartphone,en_GB,Eye brows,5,0,60,,
2020-05-21,902,false,desktop,fr_FR,matte lip cream,5,0,20,,
2020-05-21,901,false,smartphone,it_IT,Primer,5,0,60,,
2020-05-21,307,true,desktop,default,day control,5,0,20,,
2020-05-21,303,true,smartphone,fr_FR,Masque,5,0,39,,
2020-05-21,303,true,smartphone,es_ES,Análisis de piel,5,0,17,,
2020-05-21,307,true,desktop,default,shaving,4,0,15,,
2020-05-21,904,false,smartphone,es_ES,Maletin,4,0,44,,
2020-05-21,904,false,desktop,es_ES,polvos,4,0,46,,
2020-05-21,303,false,smartphone,es_ES,Rostro deshidratado,4,0,4,,
2020-05-21,116,true,smartphone,fr_FR,Absolu rouge,4,0,38,,
2020-05-21,902,false,smartphone,fr_FR,liner,4,0,42,,
2020-05-21,303,false,desktop,it_IT,SPF,4,0,31,,
2020-05-21,903,true,smartphone,en_GB,Lip sets,4,0,16,,
2020-05-21,904,false,desktop,es_ES,contouring,4,0,41,,
2020-05-21,901,false,smartphone,it_IT,soft matte lip cream,4,0,16,,
2020-05-21,116,true,smartphone,fr_FR,Mr bof,4,0,48,,
2020-05-21,307,true,desktop,default,deodorant,4,0,30,,
2020-05-21,901,true,smartphone,it_IT,Occhi,4,0,44,,
2020-05-21,103,true,smartphone,pl_PL,La Roche posay,4,0,24,,
2020-04-29,904,true,smartphone,es_ES,Bare whith me,0,1,0,,
2020-05-21,904,true,tablet,es_ES,Pinta labios,4,0,37,,
2020-05-21,903,true,desktop,en_GB,lip liner,4,0,28,,
2020-05-21,904,false,smartphone,es_ES,sombras y paletas,4,0,48,,
2020-05-21,303,true,desktop,de_DE,serum,4,0,20,,
2020-05-21,903,true,smartphone,en_GB,Nyx brow pencil,4,0,20,,
2020-05-21,304,true,desktop,en_GB,YSL,4,0,48,,
2020-05-21,904,true,smartphone,es_ES,Scrub,4,0,8,,
2020-05-21,902,true,smartphone,fr_FR,Creme,4,0,48,,
2020-05-21,115,false,smartphone,fr_BE,Gloss,4,0,38,,
2020-05-21,103,true,desktop,pl_PL,dercos,4,0,76,,
2020-05-21,904,true,smartphone,es_ES,Sombra ojos,4,0,39,,
2020-05-21,309,false,desktop,cs_CZ,SPF 50,4,0,180,,
2020-05-21,114,false,smartphone,it_IT,Lancome magnifique profume,4,0,48,,
2020-05-21,904,true,desktop,es_ES,Iluminador,4,0,48,,
2020-05-21,117,true,desktop,en_GB,zen,4,0,26,,
2020-04-29,904,true,smartphone,es_ES,Para pintar las cejas,0,1,0,,
2020-05-21,114,true,smartphone,it_IT,Chiara ferragni,4,0,37,,
2020-05-21,904,true,smartphone,es_ES,Lip gloss,4,0,48,,
2020-05-21,303,false,smartphone,it_IT,siero,3,0,17,,
2020-05-21,115,true,smartphone,de_DE,Liner,3,0,36,,
2020-05-21,113,true,smartphone,fr_FR,Rouge alevre,3,0,24,,
2020-05-21,902,true,smartphone,fr_FR,Palette teint,3,0,18,,
2020-05-21,114,true,smartphone,es_ES,l'absolu rouge,3,0,35,,
2020-05-21,903,false,desktop,en_GB,set,3,0,32,,
2020-05-21,114,true,smartphone,es_ES,Shaker,3,0,40,,
2020-05-21,902,true,smartphone,fr_FR,can't stop,3,0,21,,
2020-04-29,904,true,smartphone,es_ES,conto,0,1,0,,
2020-05-21,308,true,desktop,fr_FR,cure anti chute,3,0,21,,
2020-05-21,1801,true,smartphone,fr_FR,Armani parfum homme,3,0,36,,
2020-05-21,114,true,desktop,es_ES,prime,3,0,36,,
2020-05-21,308,true,smartphone,fr_FR,bain,3,0,36,,
2020-05-21,114,true,smartphone,it_IT,correttore,3,0,36,,
2020-05-21,308,true,tablet,fr_FR,Nutritive cheveux fin,3,0,9,,
2020-05-21,904,true,desktop,es_ES,labios matte,3,0,25,,
2020-05-21,308,true,smartphone,fr_FR,Gamme nutritive,18,0,180,,
2020-05-21,308,true,desktop,fr_FR,discipline,10,0,99,,
2020-05-21,902,false,smartphone,fr_FR,Mascara,9,0,99,,
2020-05-21,904,false,smartphone,es_ES,Primer,7,0,84,,
2020-05-21,902,true,smartphone,fr_FR,Camel,6,0,30,,
2020-06-07,116,true,desktop,fr_FR,lotion,1,0,12,,
2020-05-21,303,true,smartphone,es_ES,Contorno de ojos,5,0,34,,
2020-05-21,904,false,smartphone,es_ES,Mascara,5,0,60,,
2020-05-21,902,true,smartphone,fr_FR,eye liner,5,0,10,,
2020-05-21,904,false,smartphone,es_ES,Iluminador,17,0,188,,
2020-05-21,904,true,smartphone,es_ES,Esponjas,16,0,188,,
2020-05-21,901,true,smartphone,it_IT,Blush,10,0,90,,
2020-05-21,904,true,smartphone,es_ES,Sombras de ojos,8,0,87,,
2020-05-21,902,true,smartphone,fr_FR,Anti cernes,7,0,56,,
2020-05-21,112,true,smartphone,en_GB,Avocado,7,0,82,,
2020-05-21,901,true,smartphone,it_IT,born to glow,6,0,42,,
2020-05-21,308,true,smartphone,fr_FR,Extensionniste,5,0,40,,
2020-06-07,109,true,tablet,de_DE,powerful-strength-line-reducing,3,0,15,,
2020-06-07,2001,false,desktop,en_GB,force architecte,1,0,2,,
2020-06-07,902,false,desktop,fr_FR,STROBE,1,0,2,,
2020-06-07,1701,false,desktop,es_ES,Hialuronico,1,0,5,,
2020-06-07,801,true,smartphone,ar_AE,Daily,1,0,13,,
2020-06-07,106,true,smartphone,de_DE,Urban decay,1,0,49,,
2020-06-07,109,true,desktop,es_ES,oily face,1,0,5,,
2020-06-07,109,true,smartphone,es_ES,Pues,1,0,3,,
2020-06-07,903,false,smartphone,en_GB,Case,1,0,3,,
2020-06-07,2001,true,desktop,en_GB,conditioner,1,0,14,,
2020-07-17,115,false,smartphone,el_GR,filler instict,0,3,0,,
2020-07-17,903,false,smartphone,en_GB,Sabrina,0,3,0,,
2020-07-17,902,false,smartphone,fr_FR,Far,0,11,0,,
2020-05-21,109,true,smartphone,fr_FR,Huile de pépin à la figue de barbarie,3,0,6,,
2020-05-21,113,true,desktop,fr_FR,fête des mères,3,0,36,,
2020-05-21,902,false,desktop,fr_FR,vegan,3,0,71,,
2020-05-21,114,true,smartphone,it_IT,Detergente,3,0,36,,
2020-05-21,308,true,desktop,fr_FR,fluidealiste,3,0,21,,
2020-05-21,903,false,desktop,en_GB,liquid eyeshadow,3,0,9,,
2020-05-21,904,true,tablet,es_ES,Cannabis,3,0,11,,
2020-05-21,117,true,smartphone,en_GB,Face cream,3,0,33,,
2020-05-21,303,true,smartphone,es_ES,BB,3,0,9,,
2021-05-22,2703,false,smartphone,en_GB,Difflin,0,2,0,,1
2021-05-22,901,false,smartphone,it_IT,Epic ink lnr,0,1,0,,1
2020-05-21,904,true,smartphone,es_ES,Total control,3,0,9,,
2020-05-21,308,true,desktop,fr_FR,homme,3,0,26,,
2020-05-21,308,true,smartphone,fr_FR,Satin 2,3,0,9,,
2020-05-21,904,true,desktop,es_ES,Brochas,3,0,66,,
2020-05-21,109,true,smartphone,it_IT,Tónico,3,0,60,,
2020-05-21,901,false,desktop,it_IT,lip gloss,3,0,18,,
2020-05-21,120,false,desktop,en_GB,de,3,0,36,,
2020-05-21,904,true,desktop,es_ES,cannabis,3,0,15,,
2020-05-21,901,false,desktop,it_IT,soft matte metallic lip cream,3,0,6,,
2020-05-21,904,false,desktop,es_ES,soft matte lip cream,3,0,12,,
2020-05-21,902,true,smartphone,fr_FR,High glass,3,0,18,,
2020-05-21,303,true,smartphone,es_ES,Contorno ojos,3,0,18,,
2020-05-21,904,true,desktop,es_ES,light,3,0,30,,
2020-05-21,113,true,smartphone,fr_FR,dio,3,0,23,,
2020-05-21,904,false,smartphone,es_ES,iluminador,3,0,32,,
2020-05-21,1102,true,desktop,fr_FR,advanced,3,0,6,,
2020-05-21,109,true,smartphone,de_DE,Mask,3,0,84,,
2020-05-21,114,true,desktop,es_ES,serum facial,3,0,33,,
2020-05-21,114,true,desktop,es_ES,hydra zen glow,3,0,30,,
2020-05-21,308,true,smartphone,fr_FR,Force architect,3,0,24,,
2020-04-29,902,true,smartphone,fr_FR,Fard paupiere rose pale,0,1,0,,
2020-05-21,303,true,smartphone,de_DE,force supreme,3,0,21,,
2020-05-21,308,true,desktop,fr_FR,architecte,3,0,16,,
2020-05-21,114,true,smartphone,it_IT,kit,3,0,36,,
2020-05-21,117,true,smartphone,en_GB,Body,3,0,30,,
2020-05-21,902,false,smartphone,fr_FR,Nyx lingerie,3,0,33,,
2020-05-21,903,true,desktop,en_GB,concealer,3,0,27,,
2020-05-21,903,true,smartphone,en_GB,Pallet,3,0,49,,
2020-05-21,903,true,desktop,en_GB,Eyeliner,3,0,36,,
2020-05-21,114,true,smartphone,it_IT,hydra zan,3,0,33,,
2021-05-22,114,true,smartphone,it_IT,Ma,0,1,0,,1
2020-05-21,801,true,smartphone,en_AE,Body butter,3,0,6,,
2020-05-21,303,true,smartphone,es_ES,Lait corporel,3,0,28,,
2020-05-21,114,true,smartphone,it_IT,crema notte,3,0,36,,
2020-04-29,902,false,tablet,fr_FR,Sour,0,1,0,,
2020-05-21,106,true,smartphone,it_IT,Naked 2 basics,3,0,9,,
2021-05-22,115,false,smartphone,fr_BE,Belgique,0,1,0,,1
2020-05-21,307,true,desktop,default,deo pure,3,0,21,,
2020-05-21,308,true,smartphone,fr_FR,Fusio,3,0,12,,
2020-05-21,308,true,desktop,fr_FR,nutritive,3,0,36,,
2020-05-21,308,true,smartphone,fr_FR,Oil,3,0,6,,
2020-05-21,904,false,smartphone,es_ES,Esponjas,3,0,36,,
2020-05-21,902,true,smartphone,fr_FR,Mascara waterproof,3,0,12,,
2020-05-21,903,true,desktop,en_GB,alien,3,0,12,,
2021-05-22,801,false,smartphone,en_AE,lashes,0,1,0,,1
2020-05-21,902,true,smartphone,fr_FR,Crayon à lèvres,2,0,8,,
2020-05-21,308,true,smartphone,fr_FR,Masque extentioniste,2,0,4,,
2020-05-21,902,true,smartphone,fr_FR,Gloss repulpant,2,0,4,,
2020-05-21,902,false,smartphone,fr_FR,downtown beauty,2,0,4,,
2020-05-21,904,false,smartphone,es_ES,pestañas postizas,2,0,8,,
2020-05-21,2001,false,smartphone,en_GB,kérastase Genes,2,0,12,,
2020-05-21,303,true,smartphone,fr_FR,Cre solaire,2,0,17,,
2020-05-21,902,false,desktop,fr_FR,crayon yeux,2,0,30,,
2020-05-21,308,true,desktop,fr_FR,magistral,2,0,6,,
2020-09-28,2002,false,smartphone,en_GB,Lavander,0,1,0,,1
2020-05-21,308,true,desktop,fr_FR,protecteur,2,0,17,,
2020-05-21,120,true,smartphone,en_GB,Lip balm,2,0,24,,
2020-05-21,122,false,desktop,en_US,luminous silk,2,0,8,,
2020-05-21,1102,true,desktop,fr_FR,SPF 50,2,0,4,,
2020-05-21,902,true,smartphone,fr_FR,en,2,0,12,,
2020-05-21,903,false,desktop,en_GB,holographic halo,2,0,6,,
2020-05-21,307,true,desktop,default,force,2,0,12,,
2020-05-21,901,false,smartphone,it_IT,Viso,2,0,24,,
2020-05-21,106,true,smartphone,es_ES,Kit,2,0,24,,
2020-05-21,601,true,smartphone,en_ZA,Concealer,2,0,16,,
2020-05-21,113,true,desktop,fr_FR,stylo,2,0,19,,
2020-05-21,109,true,desktop,es_ES,the ordinary,2,0,90,,
2020-05-21,904,false,desktop,es_ES,epic,2,0,8,,
2020-05-21,112,true,desktop,en_GB,cannabis sativa,2,0,15,,
2020-05-21,114,false,smartphone,de_DE,Mascara volume,2,0,15,,
2020-05-21,303,true,smartphone,de_DE,Lotionen,2,0,12,,
2020-05-21,118,true,smartphone,he_IL,פריימר,2,0,10,,
2020-09-26,120,false,desktop,en_GB,bamboo,5,0,55,3,
2020-05-21,114,true,smartphone,es_ES,Bronceadores,2,0,14,,
2020-05-21,904,false,smartphone,es_ES,Sombras,2,0,24,,
2020-05-21,903,true,desktop,en_GB,tint,2,0,10,,
2021-05-22,1101,false,smartphone,it_IT,Equalizer toner,0,1,0,,1
2020-05-21,309,true,desktop,ro_RO,deep earth,2,0,6,,
2020-05-21,904,true,smartphone,es_ES,Fijador Cejas,2,0,12,,
2020-05-21,904,true,desktop,es_ES,liquid,2,0,18,,
2020-05-21,1801,true,smartphone,de_DE,Aqua di gio,2,0,13,,
2020-05-21,901,true,smartphone,it_IT,lingerie,10,0,80,,
2020-05-21,1101,true,desktop,it_IT,blemish,5,0,12,,
2020-05-21,904,true,smartphone,es_ES,Lápiz cejas,4,0,20,,
2020-05-21,904,true,smartphone,es_ES,Fijador,5,0,60,,
2020-05-21,114,true,smartphone,es_ES,Cofre,14,0,160,,
2020-05-21,114,true,smartphone,es_ES,Protección solar,7,0,52,,
2020-05-21,302,true,smartphone,en_GB,Naked,6,0,274,,
2020-05-21,120,true,smartphone,en_GB,cream,6,0,64,,
2020-05-21,904,true,smartphone,es_ES,Butter gloss,5,0,20,,
2020-05-21,904,true,smartphone,es_ES,Paletas de ojos,5,0,56,,
2020-05-21,112,true,smartphone,en_GB,Grooming,2,0,25,,
2020-05-21,120,true,desktop,en_GB,crema nuda,2,0,20,,
2020-05-21,302,true,desktop,en_GB,pencil sharpener,2,0,4,,
2020-05-21,120,true,smartphone,en_GB,Revivjng,2,0,14,,
2020-05-21,115,true,smartphone,fr_BE,Primer,2,0,24,,
2020-05-21,305,true,desktop,pl_PL,gel,2,0,8,,
2020-05-21,303,true,smartphone,fr_FR,Gel douche,2,0,13,,
2020-05-21,106,true,smartphone,es_ES,Vaoult,2,0,12,,
2020-05-21,904,true,smartphone,es_ES,ultimate,2,0,8,,
2021-05-22,114,false,smartphone,de_DE,Su,0,1,0,,1
2020-05-21,902,true,smartphone,fr_FR,Pinceau plat,2,0,4,,
