submit_date,product_one_id,product_two_id,order_channel,nsite_id,registered,first_time_buyer,device_class_code,locale_code,frequency_count,std_cobuy_revenue
2025-03-18 00:00:00.000,4477,8144,Storefront,Sites-ysl-emea-west-ng-Site,true,true,desktop,fr_FR,1,50.750000
2025-03-18 00:00:00.000,4477,9257,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,24.700000
2025-03-18 00:00:00.000,4477,29162,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,24.700000
2025-03-18 00:00:00.000,4477,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,true,desktop,fr_FR,1,23.330000
2025-03-06 00:00:00.000,4477,8144,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,66.720000
2025-03-18 00:00:00.000,4477,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,24.700000
2025-03-18 00:00:00.000,4477,316960,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,43.520000
2025-03-18 00:00:00.000,4477,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,true,desktop,fr_FR,1,23.330000
2025-03-06 00:00:00.000,4477,159288,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,30.870000
2025-03-18 00:00:00.000,4477,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,24.700000
2025-03-18 00:00:00.000,4477,701291,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,65.290000
2025-03-18 00:00:00.000,4477,714526,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,24.700000
2025-03-18 00:00:00.000,4477,752215,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,51.180000
2025-03-18 00:00:00.000,4477,753438,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,24.700000
2025-03-18 00:00:00.000,4477,763200,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,24.700000
2025-03-18 00:00:00.000,4477,773407,Storefront,Sites-ysl-emea-west-ng-Site,true,true,desktop,fr_FR,1,64.160000
2025-03-18 00:00:00.000,4477,777871,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,25.880000
2025-03-18 00:00:00.000,8144,9257,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,24.980000
2025-03-18 00:00:00.000,8144,29162,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,24.980000
2025-03-18 00:00:00.000,8144,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,true,desktop,fr_FR,1,27.420000
2025-03-06 00:00:00.000,4477,235115,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,2,57.960000
2025-03-18 00:00:00.000,8144,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,24.980000
2025-03-18 00:00:00.000,8144,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,true,desktop,fr_FR,1,27.420000
2025-03-18 00:00:00.000,8144,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,24.980000
2025-03-06 00:00:00.000,4495,7765,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,133.750000
2025-03-18 00:00:00.000,8144,398896,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,52.730000
2025-03-18 00:00:00.000,8144,516671,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,83.950000
2025-03-18 00:00:00.000,8144,714526,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,24.980000
2025-03-06 00:00:00.000,4495,9257,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,71.870000
2025-03-18 00:00:00.000,8144,753438,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,24.980000
2025-03-06 00:00:00.000,4495,29162,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,71.870000
2025-03-18 00:00:00.000,8144,762625,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,43.710000
2025-03-18 00:00:00.000,8144,763200,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,24.980000
2025-03-18 00:00:00.000,8144,773407,Storefront,Sites-ysl-emea-west-ng-Site,true,true,desktop,fr_FR,1,68.250000
2025-03-18 00:00:00.000,9207,9257,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,169.170000
2025-03-18 00:00:00.000,9207,29162,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,169.170000
2025-03-18 00:00:00.000,9207,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,169.170000
2025-03-05 00:00:00.000,7779,211310,Storefront,Sites-ysl-emea-west-ng-Site,false,true,desktop,es_ES,1,85.540000
2025-03-18 00:00:00.000,9207,310062,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,338.340000
2025-03-18 00:00:00.000,9207,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,169.170000
2025-03-18 00:00:00.000,9207,714526,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,169.170000
2025-03-06 00:00:00.000,4495,211310,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,71.870000
2025-03-06 00:00:00.000,4495,359039,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,71.870000
2025-03-06 00:00:00.000,4495,714526,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,71.870000
2025-03-18 00:00:00.000,9207,763200,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,169.170000
2025-03-18 00:00:00.000,9207,766191,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,169.170000
2025-03-18 00:00:00.000,9235,9257,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,96.140000
2025-03-18 00:00:00.000,9235,29162,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,96.140000
2025-03-18 00:00:00.000,9235,714526,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,96.140000
2025-03-05 00:00:00.000,7779,235115,Storefront,Sites-ysl-emea-west-ng-Site,false,true,desktop,es_ES,1,85.540000
2025-03-05 00:00:00.000,8354,9257,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,130.740000
2025-03-18 00:00:00.000,9235,763200,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,96.140000
2025-03-18 00:00:00.000,9235,766191,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,96.140000
2025-03-18 00:00:00.000,9235,773407,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,134.800000
2025-03-18 00:00:00.000,9257,9386,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,175.000000
2025-03-18 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,en_GB,1,0.000000
2025-03-05 00:00:00.000,8354,29162,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,130.740000
2025-03-05 00:00:00.000,8354,159288,Storefront,Sites-ysl-emea-west-ng-Site,false,true,desktop,en_GB,1,67.380000
2025-03-18 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,it_IT,1,0.000000
2025-03-18 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,0.000000
2025-03-18 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,8,0.000000
2025-03-22 00:00:00.000,9257,159286,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,it_IT,1,96.390000
2025-03-18 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,4,0.000000
2025-03-18 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,es_ES,3,0.000000
2025-03-18 00:00:00.000,9257,211310,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,en_GB,1,0.000000
2025-03-18 00:00:00.000,9257,211310,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,it_IT,1,0.000000
2025-03-18 00:00:00.000,9257,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,0.000000
2025-03-22 00:00:00.000,9257,398896,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,it_IT,1,25.820000
2025-03-18 00:00:00.000,9257,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,10,0.000000
2025-03-18 00:00:00.000,9257,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,es_ES,1,0.000000
2025-03-18 00:00:00.000,9257,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,fr_FR,11,0.000000
2025-03-18 00:00:00.000,9257,213584,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,20.130000
2025-03-05 00:00:00.000,8354,211310,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,130.740000
2025-03-18 00:00:00.000,9257,235136,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,132.520000
2025-03-18 00:00:00.000,9257,235136,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,fr_FR,1,99.170000
2025-03-05 00:00:00.000,8354,235115,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,130.740000
2025-03-05 00:00:00.000,8354,359039,Storefront,Sites-ysl-emea-west-ng-Site,false,true,desktop,en_GB,1,67.380000
2025-03-18 00:00:00.000,9257,310062,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,169.170000
2025-03-18 00:00:00.000,9257,316960,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,2,37.640000
2025-03-05 00:00:00.000,8354,714526,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,130.740000
2025-03-18 00:00:00.000,9257,359039,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,en_GB,1,0.000000
2025-03-18 00:00:00.000,9257,359039,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,it_IT,1,0.000000
2025-03-05 00:00:00.000,8354,753438,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,130.740000
2025-03-18 00:00:00.000,9257,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,0.000000
2025-03-05 00:00:00.000,8354,763200,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,130.740000
2025-03-06 00:00:00.000,4495,763200,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,71.870000
2025-03-18 00:00:00.000,9257,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,8,0.000000
2025-03-05 00:00:00.000,9148,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,false,desktop,fr_FR,1,42.500000
2025-03-06 00:00:00.000,4495,766191,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,71.870000
2025-03-22 00:00:00.000,9257,748639,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,it_IT,1,39.590000
2025-03-18 00:00:00.000,9257,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,es_ES,1,0.000000
2025-03-05 00:00:00.000,9148,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,false,desktop,fr_FR,1,42.500000
2025-03-18 00:00:00.000,9257,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,fr_FR,11,0.000000
2025-03-05 00:00:00.000,9257,9809,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,166.700000
2025-03-06 00:00:00.000,7765,9257,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,61.880000
2025-03-18 00:00:00.000,9257,398896,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,3,83.250000
2025-03-05 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,fr_FR,1,0.000000
2025-03-18 00:00:00.000,9257,462242,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,es_ES,1,0.000000
2025-03-05 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,de_DE,1,0.000000
2025-03-18 00:00:00.000,9257,482059,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,es_ES,1,118.590000
2025-03-18 00:00:00.000,9257,516671,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,58.970000
2025-03-18 00:00:00.000,9257,516671,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,fr_FR,1,102.080000
2025-03-06 00:00:00.000,7765,29162,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,61.880000
2025-03-06 00:00:00.000,7765,211310,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,61.880000
2025-03-06 00:00:00.000,7765,359039,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,61.880000
2025-03-18 00:00:00.000,9257,635176,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,102.080000
2025-03-06 00:00:00.000,7765,714526,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,61.880000
2025-03-18 00:00:00.000,9257,701291,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,40.590000
2025-03-18 00:00:00.000,9257,714526,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,en_GB,1,0.000000
2025-03-06 00:00:00.000,7765,763200,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,61.880000
2025-03-06 00:00:00.000,7765,766191,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,61.880000
2025-03-06 00:00:00.000,8144,159288,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,35.850000
2025-03-05 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,0.000000
2025-03-06 00:00:00.000,8144,235115,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,1,35.850000
2025-03-06 00:00:00.000,9257,29095,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,20.170000
2025-03-06 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,de_CH,1,0.000000
2025-03-18 00:00:00.000,9257,714526,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,it_IT,1,0.000000
2025-03-18 00:00:00.000,9257,714526,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,0.000000
2025-03-06 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,nl_BE,1,0.000000
2025-03-22 00:00:00.000,9257,754539,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,nl_BE,1,27.190000
2025-03-06 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,nl_NL,1,0.000000
2025-03-18 00:00:00.000,9257,714526,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,4,0.000000
2025-03-18 00:00:00.000,9257,714526,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,10,0.000000
2025-03-06 00:00:00.000,9257,29162,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_BE,2,0.000000
2025-03-18 00:00:00.000,9257,748641,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,it_IT,1,54.920000
2025-03-18 00:00:00.000,9257,752215,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,3,132.380000
2025-03-18 00:00:00.000,9257,752828,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,fr_FR,1,87.500000
2025-03-18 00:00:00.000,9257,753438,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,0.000000
2025-03-18 00:00:00.000,9257,753438,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,3,0.000000
2025-03-18 00:00:00.000,9257,753438,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,2,0.000000
2025-03-18 00:00:00.000,9257,753438,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,7,0.000000
2025-03-18 00:00:00.000,9257,753438,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,es_ES,1,0.000000
2025-03-18 00:00:00.000,9257,762625,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,2,37.460000
2025-03-08 00:00:00.000,8354,128337,Storefront,Sites-ysl-emea-west-ng-Site,true,false,desktop,en_GB,1,98.720000
2025-03-08 00:00:00.000,8354,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,false,desktop,en_GB,1,96.730000
2025-03-18 00:00:00.000,9257,763200,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,en_GB,1,0.000000
2025-03-06 00:00:00.000,9257,159231,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,0.000000
2025-03-18 00:00:00.000,9257,763200,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,it_IT,1,0.000000
2025-03-18 00:00:00.000,9257,763200,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,0.000000
2025-03-06 00:00:00.000,9257,159288,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,0.000000
2025-03-22 00:00:00.000,9257,763200,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,nl_BE,2,0.000000
2025-03-18 00:00:00.000,9257,763200,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,es_ES,3,0.000000
2025-03-06 00:00:00.000,9257,159288,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,nl_BE,1,0.000000
2025-03-18 00:00:00.000,9257,763200,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,fr_FR,13,0.000000
2025-03-18 00:00:00.000,9257,764900,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,fr_FR,1,84.580000
2025-03-06 00:00:00.000,9257,159288,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_BE,2,0.000000
2025-03-18 00:00:00.000,9257,766191,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,0.000000
2025-03-18 00:00:00.000,9257,766191,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,5,0.000000
2025-03-18 00:00:00.000,9257,766892,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,it_IT,1,98.680000
2025-03-18 00:00:00.000,9257,773407,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,en_GB,1,38.660000
2025-03-06 00:00:00.000,9257,164105,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,0.000000
2025-03-18 00:00:00.000,9257,777385,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,it_IT,1,39.340000
2025-03-06 00:00:00.000,9257,164105,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,4,0.000000
2025-03-06 00:00:00.000,9257,159288,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,fr_FR,7,0.000000
2025-03-06 00:00:00.000,9257,190794,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,fr_FR,2,156.260000
2025-03-18 00:00:00.000,9257,777386,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,it_IT,1,39.340000
2025-03-18 00:00:00.000,9257,777871,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,2,2.360000
2025-03-18 00:00:00.000,9257,777871,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,fr_FR,2,2.340000
2025-03-18 00:00:00.000,9257,777873,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,en_GB,1,226.020000
2025-03-18 00:00:00.000,9257,777873,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,it_IT,1,36.890000
2025-03-18 00:00:00.000,9386,29162,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,175.000000
2025-03-18 00:00:00.000,9386,211310,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,175.000000
2025-03-18 00:00:00.000,9386,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,175.000000
2025-03-18 00:00:00.000,9386,714526,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,175.000000
2025-03-18 00:00:00.000,9386,763200,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,175.000000
2025-03-06 00:00:00.000,9257,191996,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,fr_FR,1,65.630000
2025-03-06 00:00:00.000,9257,211310,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,nl_NL,1,0.000000
2025-03-06 00:00:00.000,9257,213587,Storefront,Sites-ysl-emea-west-ng-Site,false,false,smartphone,fr_FR,1,29.750000
2025-03-18 00:00:00.000,9386,766191,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_FR,1,175.000000
2025-03-18 00:00:00.000,13597,13641,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,45.380000
2025-03-18 00:00:00.000,13597,13693,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,48.360000
2025-03-06 00:00:00.000,9257,235115,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,fr_FR,1,0.000000
2025-03-18 00:00:00.000,13597,15809,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,31.100000
2025-03-18 00:00:00.000,13597,17268,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,17.650000
2025-03-06 00:00:00.000,9257,235115,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,nl_BE,1,0.000000
2025-03-06 00:00:00.000,9257,235115,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_BE,2,0.000000
2025-03-06 00:00:00.000,9257,359039,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,fr_FR,1,0.000000
2025-03-18 00:00:00.000,13597,246173,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,17.650000
2025-03-18 00:00:00.000,13597,312629,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,17.650000
2025-03-18 00:00:00.000,13597,321565,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,17.650000
2025-03-18 00:00:00.000,13597,335480,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,17.650000
2025-03-06 00:00:00.000,9257,359039,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,nl_NL,1,0.000000
2025-03-06 00:00:00.000,9257,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,0.000000
2025-03-06 00:00:00.000,9257,398896,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_BE,1,24.800000
2025-03-18 00:00:00.000,13597,401514,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,17.650000
2025-03-18 00:00:00.000,13597,502518,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,17.650000
2025-03-06 00:00:00.000,9257,438104,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,de_CH,1,379.990000
2025-03-18 00:00:00.000,13597,740459,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,17.650000
2025-03-18 00:00:00.000,13597,762137,Storefront,Sites-kiehls-de-Site,true,false,smartphone,de_DE,1,17.650000
2025-03-18 00:00:00.000,13624,15558,Storefront,Sites-kiehls-de-Site,false,true,tablet,de_DE,1,70.590000
2025-03-06 00:00:00.000,9257,477146,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,en_GB,1,119.490000
2025-03-06 00:00:00.000,9257,477146,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,de_DE,1,47.900000
2025-03-06 00:00:00.000,9257,714526,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,de_CH,1,0.000000
2025-03-06 00:00:00.000,9257,714526,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,nl_BE,1,0.000000
2025-03-06 00:00:00.000,9257,714526,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,nl_NL,1,0.000000
2025-03-06 00:00:00.000,9257,714526,Storefront,Sites-ysl-emea-west-ng-Site,true,false,smartphone,fr_BE,2,0.000000
2025-03-18 00:00:00.000,13624,15558,Storefront,Sites-kiehls-fr-Site,true,true,desktop,fr_FR,1,42.660000
2025-03-18 00:00:00.000,13624,15564,Storefront,Sites-kiehls-de-Site,false,true,tablet,de_DE,1,0.000000
2025-03-18 00:00:00.000,13624,15564,Storefront,Sites-kiehls-fr-Site,true,true,desktop,fr_FR,1,0.000000
2025-03-18 00:00:00.000,13624,15743,Storefront,Sites-kiehls-de-Site,true,false,desktop,de_DE,1,0.000000
2025-03-18 00:00:00.000,13624,15906,Storefront,Sites-kiehls-fr-Site,true,true,desktop,fr_FR,1,0.000000
2025-03-07 00:00:00.000,9257,359039,Storefront,Sites-ysl-emea-west-ng-Site,true,true,smartphone,en_GB,7,0.000000
2025-03-18 00:00:00.000,13624,15907,Storefront,Sites-kiehls-de-Site,true,false,desktop,de_DE,2,0.000000
2025-03-18 00:00:00.000,13624,16101,Storefront,Sites-kiehls-fr-Site,true,true,desktop,fr_FR,1,33.340000
2025-03-06 00:00:00.000,9257,753438,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,nl_NL,1,0.000000
2025-03-06 00:00:00.000,9257,763200,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,de_CH,1,0.000000
2025-03-18 00:00:00.000,13624,16482,Storefront,Sites-kiehls-de-Site,false,true,tablet,de_DE,1,26.220000
2025-03-18 00:00:00.000,13624,16946,Storefront,Sites-kiehls-de-Site,true,false,desktop,de_DE,1,0.000000
2025-03-06 00:00:00.000,9257,763200,Storefront,Sites-ysl-emea-west-ng-Site,false,true,smartphone,nl_BE,1,0.000000
2025-03-18 00:00:00.000,13624,17268,Storefront,Sites-kiehls-fr-Site,true,true,desktop,fr_FR,1,0.000000
2025-03-18 00:00:00.000,13624,154519,Storefront,Sites-kiehls-de-Site,true,false,desktop,de_DE,1,0.000000
2025-03-18 00:00:00.000,13624,232632,Storefront,Sites-kiehls-fr-Site,true,true,desktop,fr_FR,1,0.000000
