campaign_id,ncampaign_id,description,valid_from,valid_to,is_continuous
1513700,CouponCodeCampaing,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
10520055,LAC-FR-PRODUCT-SETS-MYSTERY-BOX,,2020-10-26 23:00:00.000,2050-01-01 00:00:00.000,true
59010014,Heritage_Offer_Campaign_bis,,2021-08-08 22:00:00.000,2021-08-15 22:00:00.000,true
35100004,KIE_ES_22-03_31-03_Limpiadores,XXX,,,false
21600015,DE-LAC-SALE-OUTLET-122020,,2020-12-25 23:00:00.000,2021-01-14 23:00:00.000,true
28760091,LOY-ES_Travelbag,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
21390001,YSL-FR-OFFRE-CALENDRIER-DE-LAVENT-19122020,XXX,,,false
1514323,NYX_FR_2020-02-03_2020-02-15_RADIN5,,2020-02-03 02:00:00.000,2020-02-15 23:00:00.000,true
7730027,ARMANI_UK_2020-11-27_2020-12-01_WATERAID,,2020-11-27 01:00:00.000,2020-12-01 01:00:00.000,true
62520054,DE-ITC-ITFAMILY-092021,,2021-09-09 23:00:00.000,2021-09-12 23:00:00.000,true
1511927,CZ_KIT_BEST OF KIEHLS,Dárek k nákupu,2018-11-12 23:00:00.000,2050-01-01 00:00:00.000,true
57570002,RO_Summer_Luggage,,2021-07-29 22:00:00.000,2021-08-08 22:00:00.000,true
1511931,DE_KIE_holidaypouch_2019,,2019-11-12 23:00:00.000,2019-11-24 23:00:00.000,true
3760001,0000-CUSTOMER-CARE-IT-CAMPAIGN,XXX,,,false
3770002,FR_GWP_BIRTHDAY_20180806,XXX,,,false
72720001,KIE_UK_11-21_DIS_BUY-1-GIFT-1,XXX,,,false
54510001,DE-ITC-GLUCK-YOURCONFIDENCEX2-072021,XXX,,,false
72730001,IT-BIO-2021-BUONCOMPLEANNO,XXX,,,false
1514770,E2-AT-LAZY-DAY,,2019-12-25 23:00:00.000,2019-12-26 23:00:00.000,true
26400022,LAC_UK_02022021_08022021_GWPWYS60,,2021-02-02 00:00:00.000,2021-02-09 00:00:00.000,true
1511534,GWP_Buy30+_coupon_20180129,,2018-03-16 06:30:00.000,2018-04-15 00:00:00.000,true
25550016,DE-Vitalitylipflush-50-012021,,2000-01-01 00:00:00.000,2021-01-27 00:00:00.000,true
26920001,DE-Kie-Valentinstag_02022021,,2021-02-02 23:00:00.000,2021-02-09 23:00:00.000,true
1512682,E2-GWP-PALETTE-JUN20,,2020-06-10 22:00:00.000,2020-07-21 22:00:00.000,true
2920103,GLOW_20180410,,2018-04-24 23:00:00.000,2018-05-07 23:00:00.000,true
1515493,YSL_UK_NHS_EXCLUSIVE_GIFT,,2020-06-19 23:00:00.000,2020-06-30 23:00:00.000,true
1514061,KIE_CH_F&F_JUN20,,2020-06-25 22:00:00.000,2020-09-21 22:00:00.000,true
2920174,HYDRATE_0426,,2017-05-13 23:00:00.000,2017-05-25 23:00:00.000,true
1510382,LAC-FR-BUNDLES-SUMMER,12 offres bundles :
Idôle 75ml acheté = Case + 10ml offerts
La vie est belle 100ml acheté = Lait corps offert
Trésor 100ml acheté = LNT Musc Diamant offert
Tonique Confort 400ml acheté = 200ml offert
Bi-facil 200ml acheté = 75ml offert
Génifique 50ml acheté = Masque hydrogel offert
Hydra Zen crème acheté = HZ Jelly Mask offert
Absolue crème légère ou riche acheté = Démaquillant gel offert
Hypnose ou Mr BIG acheté = Crayon Khol offert
TIUW ou Teint Miracle acheté = Masque hydrogel offert
Palette Hypnose acheté = Hypnose midi offert
Lash sérum acheté = Hypnose midi offert,2020-07-31 22:00:00.000,2020-08-30 22:00:00.000,true
41640001,ARMANI_28-4-2021_29-4-2021_20%ICONSCRM,XXX,,,false
41660001,NYX_FR_20210429-20210430-HAPPYBEAUTYHOURSVIP,XXX,,,false
65540001,DE-DUFTTRIGGER20-07-2021,XXX,,,false
52150002,NYX_ES_VERANO_Rebajas1_REGISTRADOS,,2021-06-27 22:00:00.000,2021-06-30 22:00:00.000,true
56090001,DE-ITC-GLUCK-15PROZ-072021,XXX,,,false
35110001,IT-KIE-2021-SPRING-NIGHT-NOACTIVE-4,XXX,,,false
63190001,20210910_VIVE_RENTREE,XXX,,,false
77940002,LPA_FR_2021-22-11_2021-25-11_BLACK-FRIDAY-WEEK-BUNDLES30,XXX,,,false
65540002,IT-Promo-Price-Matching-Nov-2020,XXX,,,false
15520002,JODIE20-112020,,2020-11-24 23:00:00.000,2020-11-27 23:00:00.000,true
49200002,PROMO-CHLOE-202106,XXX,,,false
1514100,DE-ITC-GLÜCKSRAD-GRATIS-3CONFIDENCEINACREME-SACHETS-072020,,2020-06-30 23:00:00.000,2020-07-15 23:00:00.000,true
1510186,DE-ITC-GLÜCKSRAD-GRATIS-3BBUE-072020,,2020-06-30 23:00:00.000,2020-07-15 23:00:00.000,true
68490001,ITC_2021_CUSTOMERCARE_FRENCHDAYS,,2021-10-04 23:00:00.000,2021-11-06 00:00:00.000,true
41670001,Toky Woky 400ml Effaclar GWP WYS £40  26-30 April,XXX,,,false
1511536,DE_SEPTEMBERGWP_2019,,2019-08-31 22:00:00.000,2019-09-30 22:00:00.000,true
41680001,YSL-OFFRE-LVDP-GWP,XXX,,,false
28280001,pl-friends-and-family,,2021-06-09 22:00:00.000,2021-06-13 22:00:00.000,true
74360001,UDC_ES_9-9_12-9_SINGLES-DAY-REUTILIZABLE,XXX,,,false
111710001,ITC_UK_2022_06_3_for_2_sitewide,XXX,,,false
43500212,LPA_FR_2021-05-12_2021-05-31_SHIPPING_MOTHERS-DAY,,2021-05-11 22:00:00.000,2021-05-31 22:00:00.000,true
1512468,FR-SV-Discount50%,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
1514097,DISCOUNT_SABRINA20_20180620,,2018-06-30 22:00:00.000,2018-07-15 22:00:00.000,true
32800001,KIE-IT-2021-MAR-ONEYEAR,-20€ su 89€ per il DB dei purchaser marzo/aprile 2020,2021-03-08 00:00:00.000,2021-04-30 21:45:00.000,true
1511936,FR_IRRESISTIBLE_20190130,,2019-09-17 22:00:00.000,2019-09-30 22:00:00.000,true
83620001,NYX_FR_2021-12-14_2021-12-14_JOUR14,XXX,,,false
113180001,June 2022 Payday,XXX,,,false
54520001,IT-BIO-JUL-2021-CERA-REPAIR,XXX,,,false
1511551,FR-GWP-BlackFriday,,2019-11-25 00:00:00.000,2019-12-03 00:00:00.000,true
54520002,pl-sale-off-10-20-30,XXX,,,false
1511604,AOX - LRP - 04/2020 - OFFRE GRANDS FORMATS,-10% pour deux produits achetés,2000-01-01 00:00:00.000,2020-06-30 22:45:00.000,true
86300001,RO_Winter_Wellness_antiaging,XXX,,,false
76910001,PL_Regeneration,XXX,,,false
15590001,ro-ultra-facial-cream,,2020-11-24 23:00:00.000,2020-12-06 23:00:00.000,true
1515449,ES_IT_Discount_WOMEN20_20180227,,2018-03-07 23:00:00.000,2018-03-08 23:00:00.000,true
49740077,DE-Friends-20OFF,,2021-06-20 23:00:00.000,2021-06-26 23:00:00.000,true
21420001,BIO_ES_1-12_31-01_XMAS-sales-30,XXX,,,false
21430001,DE-KIE-BUNDLES-10%RABATT-122020,XXX,,,false
21450001,LAC-FR-OFFRE-CALENDRIER-DE-LAVENT-25-19122020,XXX,,,false
21470001,DE-KIE-FSS-14_31122020,XXX,,,false
3780001,YSL_UK_20200829-20200904-AFFGWP,XXX,,,false
1510092,DISCOUNT_BLACKFRIDAY19_20191106,,2019-11-25 23:00:00.000,2019-12-01 23:00:00.000,true
1511181,DE-KIE-FSS-5_31122020,,2000-01-01 00:00:00.000,2020-12-31 23:00:00.000,true
1511430,KIE_UK_2020_DIS_BUNDLES-DUO5,,2020-06-18 23:00:00.000,2050-01-01 00:00:00.000,true
1515057,ro-summer-delivery,,2020-08-03 22:00:00.000,2020-08-17 22:00:00.000,true
1513793,ES_DISCOUNT_CARIATYDES_20190913,,2019-09-14 22:00:00.000,2020-01-31 23:00:00.000,true
7730021,pl-1+1,,2020-11-12 23:00:00.000,2020-11-22 23:00:00.000,true
1510383,LAC-FR-BUNDLES-SUMMER-SRC,12 offres bundles :
Idôle 75ml acheté = Case + 10ml offerts
La vie est belle 100ml acheté = Lait corps offert
Trésor 100ml acheté = LNT Musc Diamant offert
Tonique Confort 400ml acheté = 200ml offert
Bi-facil 200ml acheté = 75ml offert
Génifique 50ml acheté = Masque hydrogel offert
Hydra Zen crème acheté = HZ Jelly Mask offert
Absolue crème légère ou riche acheté = Démaquillant gel offert
Hypnose ou Mr BIG acheté = Crayon Khol offert
TIUW ou Teint Miracle acheté = Masque hydrogel offert
Palette Hypnose acheté = Hypnose midi offert
Lash sérum acheté = Hypnose midi offert,2020-07-31 22:00:00.000,2020-08-30 22:00:00.000,true
1514911,NYX_FR_2030-23-03_2030-21-04_Ecentime,,2000-01-01 00:00:00.000,2020-04-20 22:00:00.000,true
41650001,LAC-FR-OFFRE-VIP-FDM,XXX,,,false
41690001,UD_UK_04-21_APRIL_DAILYMAIL-20-OFF-SITEWIDE,XXX,,,false
1513240,Cyber_11052019,,2019-12-01 23:00:00.000,2019-12-02 23:00:00.000,true
35120001,LAC_UK_22032021_28032021_GWPWYS60,XXX,,,false
35120002,ro-spring-joy,XXX,,,false
63200001,UDC_ES_FF21-Septiembre-CYBER,XXX,,,false
5320059,ES-FF20-Octubre-test-descuento,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
49750001,Voucher UK - Tier 4,XXX,,,false
49770001,KIE_ES_DNR_KIEHLS5,XXX,,,false
74370001,CZ_KIEHLSWEEK21_pouch,XXX,,,false
49210001,LOY-UK_Achievement-Gift,XXX,,,false
1511568,IT-VSSSS_LAUNCH,,2020-04-23 22:00:00.000,2020-05-10 22:00:00.000,true
63220002,MUG-FR_BUNDLE-RBE-ALIEN,XXX,,,false
15600001,AOX - LRP - 11/2020 - OFFRE TRIGGERS 30PCT,XXX,,,false
102170001,PHYTOA_DE_20220331,XXX,,,false
65540003,IT-Promo-Idole-Launch,XXX,,,false
7000031,UD_FR_20200527_20200602_BAGUETTE_DISCOUNT20%_STEP2,,2020-05-28 22:00:00.000,2020-06-02 22:00:00.000,true
7000032,UD_FR_20200527_20200602_BAGUETTE_DISCOUNT20%_STEP1,,2020-05-26 22:00:00.000,2020-05-28 10:00:00.000,true
1513783,DISCOUNT_PRIX_20180828,,2018-08-28 22:00:00.000,2018-11-27 23:00:00.000,true
54530001,IT-BIO-JUL-2021-PROMO-GWP-VISO,XXX,,,false
10520160,GWP_LIPLOVER_20161013,,2016-11-29 00:00:00.000,2016-12-07 00:00:00.000,true
1511582,DE-SinglesDay-2019,,2019-11-10 23:00:00.000,2019-11-11 23:00:00.000,true
5320069,LOY-FR-Free-Shipping-Tier-1,,2020-05-05 00:00:00.000,2050-01-01 00:00:00.000,true
62200001,IT_KIE_AFFILIATE_TIKATO_SETT,XXX,,,false
105970001,ARMANI_08-04-2022_SORRY_25%,XXX,,,false
21460001,DE-KIE-ADVENTSKALENDER-2020-HOLIDAY19,XXX,,,false
21460002,DE-BIO-ADVENTSKALENDER-2020-PROMO19,XXX,,,false
1513784,Order discount,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
21520001,AOX - LRP - 11/2020 - OFFRE TRIGGERS 20PCT,XXX,,,false
21520002,DE_EXPRESSVERSAND_DEZ_2019,XXX,,,false
1512708,FR_DISCOUNT_CSWSDUO_20190115,,2019-01-22 23:00:00.000,2019-02-05 23:00:00.000,true
91710001,25%-ALL-FRAGRANCES,XXX,,,false
77610102,december20,,2021-11-30 23:00:00.000,2021-12-31 23:00:00.000,true
15610001,JODIE20-112020,XXX,,,false
15610002,LISA20-112020,XXX,,,false
1513806,DE_midnightrecovery_2019,,2019-09-15 22:00:00.000,2019-09-22 22:00:00.000,true
15610003,KIE_UK_2020_DIS_10-OFF-WELCOME-DELAY,XXX,,,false
15610004,ARMANI_YIELDIFYTEST,XXX,,,false
15630001,DE-Coupon-Customer-Care-2019,XXX,,,false
15650001,ARMANI_YIELDIFYTEST,XXX,,,false
1511350,KIE_E2_VIP-OFFER-JUN20,from the 5th until the 7th of June for CH /  from the 12 to 14 for other countries
: For any order on the skincare category  receive an ultra facial cleanser for free (EAN CODE: 3605975099676 )
CODE: GIFT,2020-06-04 22:00:00.000,2020-06-15 22:00:00.000,true
3790001,FR_DISCOUNT_NL10LOY_20190705,XXX,,,false
1512709,ES_DISCOUNT_WINTER_20191212,,2020-01-06 23:00:00.000,2020-01-16 23:00:00.000,true
1514819,UK_GWP_RSEXCLUSIVE,,2019-03-11 00:00:00.000,2019-03-18 00:00:00.000,true
1513800,NYX_ES_CONTINUOUS_06-16-2020_OUTLET,,2000-01-01 00:00:00.000,2020-06-16 22:00:00.000,true
1514068,LOYALTY_10_OFF_60_SPEND,,2000-01-01 00:00:00.000,2018-09-24 00:00:00.000,true
1514337,ES_DISCOUNT_ANNIVERSARY_20180920,,2018-09-23 22:00:00.000,2019-09-24 22:00:00.000,true
1510196,DE-FREEMINI-082020,,2020-08-09 23:00:00.000,2020-08-20 23:00:00.000,true
1512768,CZ_KIT_ČISTÍCÍ SÍLA,Dárek k nákupu,2018-11-12 23:00:00.000,2050-01-01 00:00:00.000,true
102180001,CRM CURL CREME REFRESH ABSOLU,XXX,,,false
56110001,UAT_TEST_CEF,XXX,,,false
15660001,DE-BIO-VIPBLACKDEAL-112020,XXX,,,false
49760001,KIE_UAE_2020-06-12_2020-06-21_FATHER20,XXX,,,false
49780001,WELCOME10X5F3_20180405,XXX,,,false
41690002,CUSTOMER_CARE_PROMO_30,XXX,,,false
63210001,UDC_ES_9-9_12-9_FF21septiembre-EMBAJADORAS-IONUD,XXX,,,false
48170025,pl-prezent,,2021-07-05 23:00:00.000,2021-07-11 23:00:00.000,true
49220001,NYX_FR_2021-05-06_2021-07-07_RMN10,XXX,,,false
83620002,NYX_FR_2021-12-13_2021-12-15_THEFRENCHBEAUTYBOY20,XXX,,,false
49240001,NYX_FR_2021-10-06_2021-12-06_SACHA20,XXX,,,false
38980001,DE-UDC-FINALSALE-042021,,2000-01-01 00:00:00.000,2021-05-29 22:00:00.000,true
68510001,HU_GlamourDays,XXX,,,false
68510002,YSL-OFFRE-JOURNEES-PRIVILEGES,XXX,,,false
62210001,LAC_UK_02092021_07092021_GWPWYS65,XXX,,,false
74380001,YSL_UK_SINGLESDAY,XXX,,,false
74400001,IT-KIE-NOV-2021-CLIOBF,XXX,,,false
60150001,Discount15_Spin_the_wheel_FR_20210801,XXX,,,false
1511754,DE_wintersale_2019,,2019-12-20 00:00:00.000,2020-03-31 22:45:00.000,true
60170001,NYX_FR_2021-05-17_2022-05-16_RAINBOW3,XXX,,,false
72870101,pl-skincare-promo-4-gifts,,2021-11-02 00:00:00.000,2021-11-12 00:00:00.000,true
100690001,BIO_ES_2-4_10-4_BIODAYS-CHAT,XXX,,,false
109360001,KIE_UK_06-21_GWP_FATHERS-DAY,XXX,,,false
1513882,IT-CONVBOOS-RETENTION-PIU60,,2019-08-01 00:00:00.000,2050-01-01 00:00:00.000,true
1515267,ES_DISCOUNT_ELEMENT_BRUSH_20171206,,2000-01-01 00:00:00.000,2018-01-06 23:00:00.000,true
27610021,LAC-FR-OFFRE-LIVESCALE-BUNDLE-2021,- Pour tout achat d'un produit soin  dès 60€ d'achat  un masque Génifique Hydrogel offert
- Pour tout achat d'un produit maquillage  dès 60€ d'achat  un Mascara Hypnose Drama Midi offert
- Pour tout achat d'un produit parfum  dès 60€ d'achat  une Power Cream Idôle 50ml offerte
- Pour tout achat d'un bundle Anne-So  une trousse offerte
- Pour tout achat d'un bundle Yasmine  une trousse offerte
- Pour tout achat d'un bundle Sabrina  une trousse offerte
,2021-02-07 23:00:00.000,2021-02-10 23:00:00.000,true
35130001,ANNIVERSAIRE-compensation,XXX,,,false
35130002,UD_FR_22032021_24032021_FriendsFanatics_CRM,XXX,,,false
43500057,LAC-FR-OFFRE-BENEXLANCOME,Réclamation client - GWP offert dès 50€ d'achat,2021-05-07 22:00:00.000,2021-08-31 22:00:00.000,true
54540001,DE-BIO-AWINJULI-072021,XXX,,,false
15660002,DE-BIO-SKINCAREDAYS-112020,XXX,,,false
54550001,DE-ITC-GLUCK-CCCREAMLIGHTX3-072021,XXX,,,false
1513810,NYX_FR_2030-01-04_2030-21-04_AFFILIZANYXPM25,,2020-03-31 22:00:00.000,2020-04-26 22:00:00.000,true
44530056,CZ_hydroroutine,,2021-05-16 22:00:00.000,2021-05-25 22:00:00.000,true
21490001,KIE_UK_12-20_CUSTOMER-CARE-25,XXX,,,false
21530001,DE-LAC-ADVENTSKALENDER-PROMO19,XXX,,,false
5320036,00000-TEST-FOR-ORDER-DISCOUNT,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
11730146,BIO_FR_26102020_02112020_CADEAUPOURTAPEAU_BESTLOYAL_DISCOUNT30%_NOV2020,,2020-11-02 23:00:00.000,2020-11-09 23:00:00.000,true
19780001,DE-LAC-ADVENTSKALENDER-PROMO11,,2020-12-10 23:00:00.000,2020-12-11 23:00:00.000,true
3800001,DE-SHIPPING-EXPRESS,XXX,,,false
3810001,UNIDAYS_20180618,XXX,,,false
40390001,LPA_FR_2021-04-22_MAQ15,15% off on make up products using the promo code MAQ15,2021-04-21 22:00:00.000,2050-01-01 00:00:00.000,true
1514827,DISCOUNT_FLASH1-20180226,,2018-02-27 00:00:00.000,2018-03-01 00:00:00.000,true
1514907,YSL_UK_2020-02-21_2020-03-02_FEB_PAYDAY,,2020-02-21 00:00:00.000,2020-03-03 00:00:00.000,true
1512717,Discount_1freeifbuy3_20180112,,2019-02-13 06:30:00.000,2019-07-21 00:00:00.000,true
2920236,YSL_UK_BOGOF_Y,,2020-08-20 23:00:00.000,2020-08-23 23:15:00.000,true
1515157,LAC-FR-GWP-HAPPINESS SHOT,2 GWP offerts pour tout achat d'un Happiness Shot,2020-06-30 22:00:00.000,2020-08-01 22:00:00.000,true
41700001,NYX_ES_29-4_3-5_FF,XXX,,,false
41740001,Affiliates Pay Day Weekend - 20% off on Effaclar 29 April-2 May,XXX,,,false
46920025,IT_FREESHIPPING_GIUGNO21,In regalo le spese di spedizione!,2021-06-06 22:00:00.000,2021-06-13 22:00:00.000,true
63230001,AT-KIE-Routine4-082021,XXX,,,false
13260003,BF2020-EARLY-ACCESS-30%-CRM-SOURCE-CODE,,2020-11-25 23:00:00.000,2020-12-04 23:00:00.000,true
56100002,LAC_ES_21-07_31-08_Cofres40%,XXX,,,false
15680001,IT-Promo-Test-Gel,XXX,,,false
15700001,BF2020-INFLUENCEUSES-FR,XXX,,,false
21600042,DE-KIE-NeujahrAntiAgeSensitiveMen-122020,,2020-12-24 23:00:00.000,2020-12-31 23:00:00.000,true
49790001,LOY-DE-Catalog Tier 3 (700 pts) - 2,XXX,,,false
1513815,FR-GWP-DeluxeOffert-December19,,2019-12-07 23:00:00.000,2019-12-14 23:00:00.000,true
49250001,pl-anthelios-25,XXX,,,false
49260001,DE-WEDDINGACTION-052021,XXX,,,false
62220001,PROMO-FIBRANY-202106,XXX,,,false
64550001,BIO0000015-ES-Cofres-Otoño-40%,XXX,,,false
53480022,ES-FRAGRANCIA-20-JULY-TO-AUGUST-21,,2021-06-30 22:00:00.000,2021-08-15 22:00:00.000,true
35140001,Free_samples_Welcome_Spring_IT_20210322,XXX,,,false
35150001,PROMO-LEZIONI-MAKEUP (DAY 23),XXX,,,false
74390001,ITC_UK_2021_12_11_25_prebf,XXX,,,false
54560001,pl-cerave-25-code,XXX,,,false
54580001,test_C,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
21500001,DE_EXPRESSVERSAND_122020,XXX,,,false
21540001,__UNDEFINED__,XXX,,,false
21550001,IT-2020-DEC-WHITENIGHT-19/20,XXX,,,false
21560001,NYX_FR_2020-12-12_2020-12-14_DIAMANT2,XXX,,,false
21570001,YSL-FR-OFFRE-CALENDRIER-DE-LAVENT-20122020,XXX,,,false
21580001,KIE_UK_12-20_DIS_SALE-PHASE-1,XXX,,,false
1511374,LAC-FR-TOP-INFLUENCE,25% sur tout le site sauf Maison Lancôme et Absolue
1 GWP à partir de 60€,2020-09-14 22:00:00.000,2020-10-14 22:00:00.000,true
1511288,DE-Nicole_Boehm-20OFF_Drama_Matte,,2018-10-17 00:00:00.000,2018-11-30 00:00:00.000,true
1511307,UK_GWP_PERVERSION_20180214,,2018-02-15 00:00:00.000,2018-02-22 00:00:00.000,true
2920202,DE-KIE-FSS-6_31122020,,2000-01-01 00:00:00.000,2020-12-31 23:00:00.000,true
15700002,LAC-FR-OFFRE-ECENTIME-40-2,XXX,,,false
15700003,BF2020-INFLUENCEUSES-SOURCES-CODES-26/11-FR,XXX,,,false
15700004,NYX_ES_26-11_29-11_BlackFriday,XXX,,,false
15700005,UD_FR_PURPLE_DAY4_PALETTEBORNTORUN_MINIPALETTES_DISCOUNT40%_25%,XXX,,,false
11730147,BIO_FR_16102020_17102020_CADEAUPOURTAPEAU_DISCOUNT30%_NOV2020_ALLCLIENTS,,2000-01-01 00:00:00.000,2020-11-09 23:00:00.000,true
1511954,FR-Asile-Avocado-Mask,,2019-06-30 22:00:00.000,2019-08-01 01:00:00.000,true
15700006,YSL-FR-MICRO-INFLUENCE,XXX,,,false
28760074,CZ_sorryDLX,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
1515204,KIE_FR_20202407-20202607_LIVRAISON-OFFERTE,,2020-07-23 21:30:00.000,2020-07-27 01:00:00.000,true
15730001,ARMANI_UK_2020_BLUEFRIDAY_AFFILIATES,XXX,,,false
1510325,IT-WELCOME-BOUTIQUE,Welcome -15% per boutique Italia ottobre-novembre 18,2018-10-19 22:15:00.000,2018-11-20 22:45:00.000,true
3820001,IT-Loreal-Employee-Discount,XXX,,,false
3840001,KIE_UAE_DNR_RAMADAN-COLLECTION_OS,XXX,,,false
1511357,GWP_HERO_20171220,,2018-01-04 17:00:00.000,2018-01-18 17:00:00.000,true
1511304,AOX - RG - 11-2019 - TESTRG121,Roger&Gallet	Cadeau offert dès l'achat d'une gamme		Gamme Fleur D'Osmanthus	3337875580045	 ECH EXTRAIT DE COLOGNE NEROLI 1.2ML			TESTRG121
,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
1511470,SE-Discount-Coupon-20-20170419,,2017-04-19 22:00:00.000,2017-05-07 22:00:00.000,true
1511955,KIE_UK_06-20_GWP_FATHERS-DAY,,2020-06-11 23:00:00.000,2020-07-03 23:00:00.000,true
9570044,BNL_SINGLESDAY_NOV20,,2020-11-08 23:00:00.000,2020-11-15 23:00:00.000,true
1514349,E2-BNL-NAKED,,2019-07-14 22:00:00.000,2019-09-15 22:00:00.000,true
1515205,LAC_UK_13072020_17072020_GWPWYS60,,2020-07-21 23:00:00.000,2020-07-26 23:00:00.000,true
15690001,IT-Promo-Test-Gel,XXX,,,false
1513663,DISCOUNT_CYBERMONDAY19_20191106,,2019-12-01 23:00:00.000,2019-12-02 23:00:00.000,true
64560001,Influencer Specifique,XXX,,,false
65560001,Copy of AOX - LRP - ROUTINE - ECLAT - VITAMINEC10,XXX,,,false
49800001,LPA_FR_20210614-20210629-VP,XXX,,,false
2190029,DE-LAC-POPUP-GWP-082020,,2020-08-11 22:00:00.000,2020-10-31 23:00:00.000,true
41710001,NYX_ES_29-4_3-5_FF-GWP,XXX,,,false
41750001,ARMANI_29-4-2021_06-5-2021_20%ICONS,XXX,,,false
35160001,IT-KIE-2021-SPRING-NIGHT-4,XXX,,,false
56120001,DE-ITC-GLUCK-3XRETINOL-CIAC-072021,XXX,,,false
86320001,RO_Winter_Wellness_hidratare,XXX,,,false
62230001,E2_SE_TRIGGERS,XXX,,,false
29990065,DE-LAC-Sale-OUTLET-022021,,2021-02-25 23:00:00.000,2050-01-01 00:00:00.000,true
77950001,FR_ITC_PREBF_AVP_FULLPUBLIC_2211_2511,XXX,,,false
42470054,LAC_ES_3-5_9-5_absolue,,2021-05-02 22:00:00.000,2021-05-09 22:00:00.000,true
102190001,LAC_UK_04132022_07132022_GEN20,XXX,,,false
86330001,IT-BIO-JAN-2022-PROMO-GWP,XXX,,,false
10520004,DE-CRM-LAC-SINGLESDAY-112020,,2020-10-31 23:00:00.000,2020-11-11 23:00:00.000,true
1514981,GWP_Test_Marta,Test Marta GWP HAI,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
1513263,Xmas-free-shipping_IT,,2018-12-14 23:00:00.000,2018-12-18 23:00:00.000,true
1511320,Shipping_AGEPERFECT_20181110,,2018-10-29 23:00:00.000,2018-12-31 23:00:00.000,true
1513898,GWP_NEWYEAR99_20181214,,2019-01-01 00:00:00.000,2019-01-16 00:00:00.000,true
1511589,FR_DISCOUNT_BEAUTIES20_20190619,,2019-06-20 22:00:00.000,2019-07-19 22:00:00.000,true
1514422,CYS2,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
63240001,DE-LAC-Sale-OUTLET20,XXX,,,false
63260001,PL_FullSkinRoutine,XXX,,,false
96190001,LAC_UK_08032022_10032022_BOGOFAFFDEALMOON,XXX,,,false
1514985,es-dic-navidad,,2019-12-11 23:00:00.000,2019-12-31 23:00:00.000,true
1515252,pl-sorry,,2020-06-25 22:00:00.000,2020-07-31 22:00:00.000,true
1511473,DE_Discount_Aquapower_20180525,,2000-01-01 00:00:00.000,2018-12-31 23:00:00.000,true
113190001,KIE-DE-Beauty20,XXX,,,false
1511343,0-test-sitecore-guest,,2018-10-31 23:00:00.000,2018-11-30 22:45:00.000,true
61520113,LAC-FR-OFFRE-TEINTIDOLE-TRIGGER-GWP,1 Mini pinceau fond de teint offert pour tout achat sur le site avec le code TEINTIDOLE,2021-03-31 22:00:00.000,2021-09-30 22:00:00.000,true
1514987,es-dic-25,,2019-12-11 23:00:00.000,2019-12-31 23:00:00.000,true
76930001,pl-lrp-code-25,XXX,,,false
1511372,Integ_RefInClosedSetAndBasketDiscounted,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
2190007,YSL-UK_ALWAYS_ON_CRMFREEBRUSH,,2020-08-12 00:00:00.000,2020-10-10 00:00:00.000,true
1512747,NYX_FR_2020-02-05_2020-02-14_LOVE,,2020-02-04 23:00:00.000,2020-02-14 23:00:00.000,true
86340001,LPA_FR_2022-05-01_2022-11-01_500COFFRETS,XXX,,,false
43500292,FREESHIP_60e_160303,,2000-01-01 00:00:00.000,2050-01-01 00:00:00.000,true
21590001,DE-KIE-ADVENTSKALENDER-2020-HOLIDAY20,XXX,,,false
1511759,GWP_EXTRA_20180704,,2018-07-08 22:00:00.000,2018-08-31 22:00:00.000,true
15750001,DE-ITC-BLACKFRIDAY-25%-112020,XXX,,,false
1513666,FR_SHIPPING_LIVMR395_RL_20190222,,2019-04-02 22:00:00.000,2019-04-16 22:00:00.000,true
3830001,KIE_FR_20200827_20200901_SUPER-QUIZ,XXX,,,false
3850001,KIE_UK_2020_DIS_F+F_20_OFF,XXX,,,false
1515265,LAC_UK_19052020_25052020_NADINE25,,2020-08-01 23:00:00.000,2020-08-08 23:00:00.000,true
54570001,DE-ITC-GLUCK-YOURDAILYRETINOLX2-072021,XXX,,,false
54590001,test_C,XXX,,,false
45680004,BEAUTY-MOMENTS-ES-IT-JUNE2021,,2021-06-18 22:00:00.000,2021-06-24 22:00:00.000,true
60160001,GWP_Silymarin_SILYMARIN_ES_20210816,XXX,,,false
60180001,UD_FR_HAPPYHOUR_DISCOUNT25%_SUMMERLOOK,XXX,,,false
2920153,DEALMOON_REDSCARF_20180808,,2018-08-07 23:00:00.000,2018-08-16 23:00:00.000,true
26420001,IT-DIECIPERTE,XXX,,,false
26430001,E2_ULTRAFACIAL_GWP_FEB21,XXX,,,false
