site_id,request_date,main_controller_name,controller_name,total_requests,total_response_time_ms,cache_hit_requests,error_requests,avg_response_time_ms,total_requests_main,percent_of_main_requests
302,2018-12-28,Search-Show,Home-IncludeHeaderCustomerInfo,29683,339754,0,0,11.446080247953374,29683,1.0
302,2018-12-28,Search-ShowContent,Product-SearchHitTile,64111,7398,1,0,0.11539361420037123,64111,1.0
302,2018-12-28,Stores-Show,CookiePolicy-ShowBanner,470,4165,0,0,8.861702127659575,470,1.0
302,2018-12-28,UDPro-Program,__SYSTEM__Slot-Render,2,1,1,0,0.5,2,1.0
302,2018-12-28,UDSkin-Calibrator,Page-Include,3,46,0,0,15.333333333333334,3,1.0
302,2019-01-06,Account-EditProfile,DataLayer-GetCustomerInformation,11,149,0,0,13.545454545454545,11,1.0
302,2019-01-06,Address-List,Utils-CSRFInputField,16,116,0,0,7.25,16,1.0
302,2019-01-06,AutoReplenishment-SaveOrderChanges,Home-IncludeHeader,1,1,1,0,1.0,1,1.0
302,2019-01-06,COShipping-UpdateAddressDetails,Page-Include,1,21,0,0,21.0,1,1.0
302,2019-01-06,COSingleCheckout-Submit,Page-Include,523,5444,0,0,10.409177820267686,523,1.0
302,2019-01-06,COUtils-RemoveGiftCertificate,__SYSTEM__Slot-Request,80,10,1,0,0.125,80,1.0
302,2019-01-06,Compare-Show,Page-Include,3,23,0,0,7.666666666666667,3,1.0
302,2019-01-06,GiftCert-Edit,Page-Include,159,24,1,0,0.1509433962264151,159,1.0
302,2019-01-06,Link-Product,Home-IncludeHeaderCustomerInfo,2,24,0,0,12.0,2,1.0
302,2019-01-06,Loyalty-Invite,__SYSTEM__Slot-Render,18,9,1,0,0.5,18,1.0
302,2019-01-06,Order-Search,CSSUtil-AgentInfoInHeader,23,252,0,0,10.956521739130435,23,1.0
302,2019-01-06,Product-Show,Utils-CSRFInputField,34816,236385,0,0,6.78955078125,34816,1.0
302,2019-01-06,Stores-FindByWhere2GetIt,__SYSTEM__Slot-Render,18,8,1,0,0.4444444444444444,18,1.0
302,2019-01-06,UDPro-Login,Newsletter-Subscribe,8,1,1,0,0.125,8,1.0
302,2019-01-06,UDPro-Show,__SYSTEM__Slot-Render,91,30,1,0,0.32967032967032966,91,1.0
302,2019-01-06,UDSkin-Show,Utils-CSRFInputField,8,53,0,0,6.625,8,1.0
302,2019-01-11,Address-List,Page-Include,204,47,1,0,0.23039215686274508,204,1.0
302,2019-01-11,COShipping-Start,Home-IncludeHeaderCustomerInfo,1,12,0,0,12.0,2,0.5
302,2019-01-11,COShipping-Start,ReportingEvent-Start,1,6,0,0,6.0,2,0.5
302,2019-01-11,Home-Show,Newsletter-Subscribe,17024,2802,1,0,0.16459116541353383,17024,1.0
302,2019-01-11,Loyalty-Invite,Newsletter-Subscribe,14,0,1,0,0.0,28,0.5
302,2019-01-11,Loyalty-Invite,__SYSTEM__Slot-Render,14,5,1,0,0.35714285714285715,28,0.5
302,2019-01-11,Product-GetTiles,Product-GetTile,4726,421189,0,0,89.12166737198477,4726,1.0
302,2019-01-11,Product-Show,Home-IncludeHeader,20044,7226,1,0,0.3605068848533227,20044,1.0
302,2019-01-11,Search-Show,Utils-CSRFInputField,33074,258216,0,0,7.807220172945516,33074,1.0
302,2019-01-13,Home-Show,Home-IncludeHeaderloginpopupplacementWelcomeback,1,16,0,0,16.0,1,1.0
302,2019-01-13,Order-History,Home-IncludeHeaderCustomerInfoSignedOut,46,13,1,0,0.2826086956521739,8276,0.0055582406959884005
302,2019-01-13,Order-History,__SYSTEM__Slot-Request,8230,1226,1,0,0.14896719319562576,8276,0.9944417593040116
302,2019-01-13,Product-Variation,Page-Include,82,601,0,0,7.329268292682927,88,0.9318181818181818
302,2019-01-13,Product-Variation,__SYSTEM__Slot-Render,6,90,0,0,15.0,88,0.06818181818181818
302,2019-01-13,Search-Show,DataLayer-GetCustomerInformation,13669,165054,0,0,12.075060355549052,13669,1.0
302,2019-01-13,Stores-FindByWhere2GetIt,__SYSTEM__Slot-Request,287,38,1,0,0.13240418118466898,287,1.0
302,2019-01-13,Stores-Show,CSSUtil-AgentInfoInHeader,229,2230,0,0,9.737991266375547,229,1.0
302,2019-01-13,UDPro-Show,Home-IncludeHeaderCustomerInfo,44,558,0,0,12.681818181818182,44,1.0
302,2019-01-13,Wishlist-Favorites,CookiePolicy-ShowBanner,36,451,0,0,12.527777777777779,36,1.0
302,2019-01-15,Account-Show,CookiePolicy-ShowBanner,96,792,0,0,8.25,96,1.0
302,2019-01-15,Address-List,DataLayer-GetCustomerInformation,15,215,0,0,14.333333333333334,15,1.0
302,2019-01-15,Home-Show,Page-Include,94152,65194,1,0,0.6924335117682046,94152,1.0
302,2019-01-15,Page-Show,Newsletter-Subscribe,6,330,0,0,55.0,39482,0.0001519679854110734
302,2019-01-15,Page-Show,__SYSTEM__Slot-Request,39476,5862,1,0,0.1484952882764211,39482,0.9998480320145889
302,2019-01-15,Page-ShowContentPage,CookiePolicy-ShowBanner,5,53,0,0,10.6,5,1.0
302,2019-01-15,Product-Show,Newsletter-Subscribe,6,317,0,0,52.833333333333336,6,1.0
302,2019-01-15,Product-ShowInCategory,Home-IncludeHeaderMenu,1,0,1,0,0.0,3,0.3333333333333333
302,2019-01-15,Product-ShowInCategory,Page-Include,2,10,0,0,5.0,3,0.6666666666666666
302,2019-01-15,Product-Variation,Page-Include,108,636,0,0,5.888888888888889,108,1.0
302,2019-01-15,UDSkin-Calibrator,Resources-Load,7,9,1,0,1.2857142857142858,7,1.0
302,2019-01-17,Account-EditProfile,Home-IncludeHeaderMenu,13,10,1,0,0.7692307692307693,13,1.0
302,2019-01-17,Account-Show,Home-IncludeHeaderMenu,114,63,1,0,0.5526315789473685,114,1.0
302,2019-01-17,Address-List,Home-IncludeHeaderMenu,3,1,1,0,0.3333333333333333,3,1.0
302,2019-01-17,AutoReplenishment-Manage,CookiePolicy-ShowBanner,2,12,0,0,6.0,2,1.0
302,2019-01-17,COSingleCheckout-Submit,__SYSTEM__Slot-Request,141,1145,0,0,8.120567375886525,141,1.0
302,2019-01-17,CustomerService-FAQ,CSSUtil-AgentInfoInHeader,63,412,0,0,6.5396825396825395,63,1.0
302,2019-01-17,Page-Show,CustomerService-LeftNav,7,257,0,0,36.714285714285715,7,1.0
302,2019-01-17,Product-Variation,__SYSTEM__Slot-Request,11,44,0,0,4.0,11,1.0
302,2019-01-17,Stores-Show,DataLayer-GetCustomerInformation,256,1795,0,0,7.01171875,256,1.0
302,2019-01-17,UDPro-Show,Home-IncludeHeaderMenu,59,30,1,0,0.5084745762711864,59,1.0
302,2019-01-17,UDWishlist-AddFavorite,Utils-CSRFInputField,4,21,0,0,5.25,4,1.0
302,2019-01-18,Home-Show,Home-IncludeSigninLink,228,30,1,0,0.13157894736842105,228,1.0
302,2019-01-18,Product-Show,ReportingEvent-Start,7191,36546,0,0,5.082186065915728,17286,0.4160013884068032
302,2019-01-18,Product-Show,__SYSTEM__Slot-Request,10095,50151,0,0,4.9679049034175335,17286,0.5839986115931968
302,2019-01-18,Quiz-SaveResultsAjax,Utils-CSRFInputField,2,7,0,0,3.5,2,1.0
302,2019-01-18,Search-ShowContent,Home-IncludeHeader,1043,207,1,0,0.1984659635666347,1043,1.0
302,2019-01-19,COSingleCheckout-Submit,Cart-MiniCart,343,16346,0,0,47.65597667638484,343,1.0
302,2019-01-19,Search-Show,Page-Include,27,475,0,0,17.59259259259259,27,1.0
302,2019-01-19,Stores-Show,Resources-Load,2,341,0,0,170.5,2,1.0
302,2019-01-21,Page-Show,ReportingEvent-Start,522,2619,0,0,5.017241379310345,522,1.0
302,2019-01-21,UDSkin-Calibrator,Cart-MiniCart,20,486,0,0,24.3,20,1.0
302,2019-01-22,Account-StartRegister,DataLayer-GetCustomerInformation,63,511,0,0,8.11111111111111,63,1.0
302,2019-01-22,PromoBanner-PromoLogin,Resources-Load,1,120,0,0,120.0,1,1.0
302,2019-01-22,Search-Show,CSSUtil-AgentInfoInHeader,15013,121595,0,0,8.099313927929128,15013,1.0
302,2019-01-24,Account-PasswordResetDialog,CookiePolicy-ShowBanner,1,4,0,0,4.0,1,1.0
302,2019-01-24,Cart-Show,Home-IncludeHeaderloginpopupplacementWelcomeback,161,45,1,0,0.2795031055900621,161,1.0
302,2019-01-24,CustomerService-FAQ,Home-IncludeSignoutLink,6,0,1,0,0.0,6,1.0
302,2019-01-24,Search-ShowContent,ReportingEvent-Start,400,4000,0,0,10.0,400,1.0
302,2019-01-27,COSingleCheckout-HandleMethods,Home-IncludeHeaderMenu,1,0,1,0,0.0,1,1.0
302,2019-01-27,Cart-AddProduct,__SYSTEM__Slot-Request,2248,476,1,0,0.2117437722419929,2248,1.0
302,2019-01-27,Cart-Show,Home-IncludeSigninLink,210,35,1,0,0.16666666666666666,210,1.0
302,2019-01-27,Product-Show,__SYSTEM__Slot-Request,8844,46659,0,0,5.275780189959295,8844,1.0
302,2019-01-27,Search-Show,Home-IncludeHeader,5,165,0,0,33.0,5,1.0
302,2019-01-27,Stores-Show,Resources-Load,2,220,0,0,110.0,2,1.0
303,2018-10-16,Account-SetNewPassword,Resources-Load,10,17,1,0,1.7,10,1.0
303,2018-10-16,Account-Show,Estore-IncludeHeaderPref,62,1031,0,0,16.629032258064516,62,1.0
303,2018-10-16,Account-StartRegister,Estore-IncludeHeaderUtilityNavigation,45,895,0,0,19.88888888888889,90,0.5
303,2018-10-16,Account-StartRegister,__SYSTEM__Slot-Request,45,580,1,0,12.88888888888889,90,0.5
303,2018-10-16,Address-List,Minicart-StoreCartSubtotals,4,38,0,0,9.5,4,1.0
303,2018-10-16,AutoReplenishment-CancelAROrder,Estore-IncludeHeaderPromo,16,268,0,0,16.75,17,0.9411764705882353
303,2018-10-16,AutoReplenishment-CancelAROrder,Home-IncludeHeader,1,17,0,0,17.0,17,0.058823529411764705
303,2018-10-16,COCheckout-Show,__SYSTEM__Slot-Request,142,462,1,0,3.2535211267605635,142,1.0
303,2018-10-16,Cart-MiniCart,Page-ShowContentPage,36,3155,0,0,87.63888888888889,63,0.5714285714285714
303,2018-10-16,Cart-MiniCart,ProductFinder-QuizResults,27,1977,0,0,73.22222222222223,63,0.42857142857142855
303,2018-10-16,CookiePolicy-ShowBanner,Product-Show,120,47116,0,0,392.6333333333333,123,0.975609756097561
303,2018-10-16,CookiePolicy-ShowBanner,ProductFinder-GetSavedResults,3,39,0,0,13.0,123,0.024390243902439025
303,2018-10-16,CustomerService-ContactUsForm,Home-UpdatePageContext,60,1645,0,0,27.416666666666668,126,0.47619047619047616
303,2018-10-16,CustomerService-ContactUsForm,Newsletter-Subscribe,60,18,1,0,0.3,126,0.47619047619047616
303,2018-10-16,CustomerService-ContactUsForm,Resources-Load,6,1035,0,0,172.5,126,0.047619047619047616
303,2018-10-16,CustomerService-Show,Estore-IncludeHeaderUtilityNavigation,9,144,0,0,16.0,9,1.0
303,2018-10-16,DataLayer-GetNonCacheableInformation,Account-SetNewPasswordConfirm,3,16,0,0,5.333333333333333,52,0.057692307692307696
303,2018-10-16,DataLayer-GetNonCacheableInformation,Stores-Show,48,470,0,0,9.791666666666666,52,0.9230769230769231
303,2018-10-16,DataLayer-GetNonCacheableInformation,Wishlist-Search,1,4,0,0,4.0,52,0.019230769230769232
303,2018-10-16,DemandwareRnR-MyReviews,Home-UpdatePageContext,2,40,0,0,20.0,4,0.5
303,2018-10-16,DemandwareRnR-MyReviews,Resources-Load,2,2,1,0,1.0,4,0.5
303,2018-10-16,DemandwareRnR-WriteCustomerReply,Home-IncludeHeader,27,8,1,0,0.2962962962962963,53,0.5094339622641509
303,2018-10-16,DemandwareRnR-WriteCustomerReply,Resources-Load,26,47,1,0,1.8076923076923077,53,0.49056603773584906
303,2018-10-16,Donation-Render,Cart-Show,61,8842,0,0,144.95081967213116,61,1.0
303,2018-10-16,Estore-GoToRegister,Page-Include,2,89,0,0,44.5,13,0.15384615384615385
303,2018-10-16,Estore-GoToRegister,__SYSTEM__Slot-Render,11,40,1,0,3.6363636363636362,13,0.8461538461538461
303,2018-10-16,Estore-IncludeHeaderPref,Address-List,2,17,0,0,8.5,2,1.0
303,2018-10-16,Estore-IncludeHeaderPromo,Page-Show,88,27733,0,0,315.14772727272725,124,0.7096774193548387
303,2018-10-16,Estore-IncludeHeaderPromo,Page-ShowContentPage,36,1181,0,0,32.80555555555556,124,0.2903225806451613
303,2018-10-16,Estore-IncludeHeaderUtilityNavigation,AutoReplenishment-UpdateDeliveryInterval,15,371,0,0,24.733333333333334,15,1.0
303,2018-10-16,Home-IncludeHeader,CustomerService-FAQ,2,0,1,0,0.0,2,1.0
303,2018-10-16,Home-IncludeHeaderMenu,Product-Show,119,3459,1,0,29.067226890756302,119,1.0
303,2018-10-16,Home-Show,Estore-IncludeMainPromo,227,295094,0,0,1299.9735682819382,251,0.9043824701195219
303,2018-10-16,Home-Show,Page-Include,13,3178,0,0,244.46153846153845,251,0.05179282868525897
303,2018-10-16,Home-Show,Resources-Load,11,7205,0,0,655.0,251,0.043824701195219126
303,2018-10-16,Home-UpdatePageContext,Account-PasswordResetDialog,2,20,0,0,10.0,100,0.02
303,2018-10-16,Home-UpdatePageContext,Address-List,2,26,0,0,13.0,100,0.02
303,2018-10-16,Home-UpdatePageContext,Search-ShowContent,96,37318,0,0,388.7291666666667,100,0.96
303,2018-10-16,Login-UtilityLogin,Page-Include,130,311,1,0,2.3923076923076922,130,1.0
303,2018-10-16,Loyalty-Invite,Estore-IncludeHeaderPromo,30,810,0,0,27.0,30,1.0
303,2018-10-16,Minicart-GetShippingTaxes,Account-SetNewPasswordConfirm,2,66,0,0,33.0,2,1.0
303,2018-10-16,Minicart-StoreCartSubtotals,Account-Show,30,558,0,0,18.6,32,0.9375
303,2018-10-16,Minicart-StoreCartSubtotals,Newsletter-ConfirmOptin,2,12,0,0,6.0,32,0.0625
303,2018-10-16,Newsletter-Landing,Newsletter-Subscribe,8,3,1,0,0.375,8,1.0
303,2018-10-16,Newsletter-Subscribe,AutoReplenishment-UpdateDeliveryInterval,2,170,0,0,85.0,2,1.0
303,2018-10-16,Page-Include,Cart-AddToWishlist,1,41,0,0,41.0,43,0.023255813953488372
303,2018-10-16,Page-Include,Loyalty-Invite,31,1006,1,0,32.45161290322581,43,0.7209302325581395
303,2018-10-16,Page-Include,Search-Show,11,1672,0,0,152.0,43,0.2558139534883721
303,2018-10-16,Page-SearchHitTile,Search-Show,1,0,1,0,0.0,1,1.0
303,2018-10-16,Page-Show,__SYSTEM__Slot-Render,103,36574,0,0,355.0873786407767,428,0.24065420560747663
303,2018-10-16,Page-Show,__SYSTEM__Slot-Request,325,41588,1,0,127.96307692307693,428,0.7593457943925234
303,2018-10-16,Product-GetTile,Product-GetTiles,99,3964,1,0,40.04040404040404,99,1.0
303,2018-10-16,Product-Show,Estore-IncludeHeaderPref,227,110875,0,0,488.43612334801765,227,1.0
303,2018-10-16,ProductFinder-Quiz,Page-Include,132,12103,0,0,91.68939393939394,159,0.8301886792452831
303,2018-10-16,ProductFinder-Quiz,__SYSTEM__Slot-Request,27,1061,0,0,39.2962962962963,159,0.16981132075471697
303,2018-10-16,Quiz-SaveResultsAjax,CookiePolicy-ShowBanner,39,517,0,0,13.256410256410257,39,1.0
303,2018-10-16,ReportingEvent-Start,Newsletter-ConfirmOptin,2,8,0,0,4.0,5,0.4
303,2018-10-16,ReportingEvent-Start,Skin-GoHome,3,18,0,0,6.0,5,0.6
303,2018-10-16,Resources-Load,AutoReplenishment-SaveOrderChanges,16,56,1,0,3.5,16,1.0
303,2018-10-16,Search-Show,CookiePolicy-ShowBanner,229,143899,0,0,628.3799126637555,616,0.3717532467532468
303,2018-10-16,Search-Show,Product-SearchHitTile,158,12942,0,0,81.9113924050633,616,0.2564935064935065
303,2018-10-16,Search-Show,__SYSTEM__Slot-Request,229,172592,1,0,753.6768558951965,616,0.3717532467532468
303,2018-10-16,Search-ShowContent,Page-SearchHitTile,28,6731,0,0,240.39285714285714,28,1.0
303,2018-10-16,SendToFriend-Start,CookiePolicy-ShowBanner,21,353,0,0,16.80952380952381,21,1.0
303,2018-10-16,SiteMap-Start,Cart-MiniCart,8,364,0,0,45.5,14,0.5714285714285714
303,2018-10-16,SiteMap-Start,Resources-Load,6,10,1,0,1.6666666666666667,14,0.42857142857142855
303,2018-10-16,Stores-Show,Resources-Load,71,799,1,0,11.253521126760564,71,1.0
303,2018-10-16,TopSlot-GetStoreLocatorQueryString,Resources-Load,35,78,1,0,2.2285714285714286,35,1.0
303,2018-10-16,Wishlist-Search,CookiePolicy-ShowBanner,1,5,0,0,5.0,1,1.0
303,2018-10-16,Wishlist-Show,Resources-Load,2,2,1,0,1.0,2,1.0
303,2018-10-16,__SYSTEM__Slot-Render,Newsletter-ConfirmOptin,2,8,1,0,4.0,8,0.25
303,2018-10-16,__SYSTEM__Slot-Render,Quiz-SaveResultsAjax,6,2298,0,0,383.0,8,0.75
303,2018-10-16,__SYSTEM__Slot-Request,Account-ChangePassword,1,8,1,0,8.0,48,0.020833333333333332
303,2018-10-16,__SYSTEM__Slot-Request,COUtils-RemoveGiftCertificate,18,16,1,0,0.8888888888888888,48,0.375
303,2018-10-16,__SYSTEM__Slot-Request,Loyalty-Invite,29,429,1,0,14.793103448275861,48,0.6041666666666666
303,2018-10-20,Account-StartRegister,__SYSTEM__Slot-Request,111,14,1,0,0.12612612612612611,111,1.0
303,2018-10-20,Cart-MiniCart,Order-History,13,469,0,0,36.07692307692308,13,1.0
303,2018-10-20,CustomerService-ContactUsForm,Minicart-GetShippingTaxes,2,40,0,0,20.0,2,1.0
303,2018-10-20,DataLayer-GetNonCacheableInformation,Product-Variation,1,5,0,0,5.0,1,1.0
303,2018-10-20,Estore-IncludeHeaderPromo,FavouriteStores-List,149,2538,0,0,17.033557046979865,149,1.0
303,2018-10-20,FavouriteStores-List,Page-Include,15,148,0,0,9.866666666666667,15,1.0
303,2018-10-20,Home-IncludeHeader,ProductFinder-Quiz,282,45,1,0,0.1595744680851064,451,0.6252771618625277
303,2018-10-20,Home-IncludeHeader,TopSlot-GetStoreLocatorQueryString,169,26,1,0,0.15384615384615385,451,0.37472283813747226
303,2018-10-20,Home-IncludeHeaderMenu,Quiz-SaveResultsAjax,1,350,0,0,350.0,1,1.0
303,2018-10-20,Minicart-GetShippingTaxes,Cart-UpdateProductQuantity,2,24,0,0,12.0,2,1.0
303,2018-10-20,Page-Include,Product-Show,138871,19747,1,0,0.14219671493688388,138871,1.0
303,2018-10-20,Product-Show,Home-IncludeHeaderMenu,8,2252,0,0,281.5,8,1.0
303,2018-10-20,ProductFinder-Quiz,Cart-MiniCart,29,1130,0,0,38.96551724137931,29,1.0
303,2018-10-20,Stores-Show,__SYSTEM__Slot-Render,32,1964,0,0,61.375,32,1.0
303,2018-10-20,__SYSTEM__Slot-Render,COCheckout-Show,1014,647,1,0,0.6380670611439843,5452,0.185986793837124
303,2018-10-20,__SYSTEM__Slot-Render,COUtils-RemoveGiftCertificate,252,47,1,0,0.1865079365079365,5452,0.046221570066030816
303,2018-10-20,__SYSTEM__Slot-Render,TopSlot-GetStoreLocatorQueryString,4186,669,1,0,0.15981844242713808,5452,0.7677916360968452
303,2018-10-21,AutoReplenishment-CancelAROrder,Cart-MiniCart,69,2852,0,0,41.333333333333336,69,1.0
303,2018-10-21,COUtils-RemoveGiftCertificate,ReportingEvent-Start,110,765,0,0,6.954545454545454,110,1.0
303,2018-10-21,Cart-AddToWishlist,Newsletter-Subscribe,4,0,1,0,0.0,4,1.0
303,2018-10-21,Cart-MiniCart,Cart-AddToWishlist,3,738,0,0,246.0,3,1.0
303,2018-10-21,Cart-RemoveProduct,Page-Include,11,2,1,0,0.18181818181818182,11,1.0
303,2018-10-21,CustomerService-Show,Estore-IncludeHeaderPromo,15,242,0,0,16.133333333333333,15,1.0
303,2018-10-21,DemandwareRnR-WriteCustomerReply,Home-IncludeHeader,1,21,0,0,21.0,1,1.0
303,2018-10-21,Estore-IncludeHeaderPref,Home-Show,2999,19468,0,0,6.491497165721907,2999,1.0
303,2018-10-21,Estore-IncludeHeaderPromo,Quiz-SaveResultsAjax,28,454,0,0,16.214285714285715,28,1.0
303,2018-10-21,Estore-IncludeHeaderUtilityNavigation,Account-EditProfile,3,49,0,0,16.333333333333332,3,1.0
303,2018-10-21,Home-IncludeHeader,AutoReplenishment-SaveOrderChanges,23,1,1,0,0.043478260869565216,23,1.0
303,2018-10-21,Home-UpdatePageContext,Cart-Show,230,2558,0,0,11.121739130434783,230,1.0
303,2018-10-21,Minicart-GetShippingTaxes,Stores-Show,2,38,0,0,19.0,2,1.0
303,2018-10-21,Page-Include,Account-SetNewPassword,50,9,1,0,0.18,69,0.7246376811594203
303,2018-10-21,Page-Include,Quiz-SaveResultsAjax,19,404,0,0,21.263157894736842,69,0.2753623188405797
303,2018-10-21,Product-GetTiles,Product-GetTile,479,26527,0,0,55.379958246346554,479,1.0
303,2018-10-21,Product-Variation,Product-GetTile,4,3,1,0,0.75,4,1.0
303,2018-10-21,ProductFinder-GetSavedResults,DataLayer-GetNonCacheableInformation,9,155,0,0,17.22222222222222,18,0.5
303,2018-10-21,ProductFinder-GetSavedResults,Estore-IncludeHeaderUtilityNavigation,9,119,0,0,13.222222222222221,18,0.5
303,2018-10-21,ProductFinder-QuizResults,Home-IncludeHeader,1,17,0,0,17.0,1,1.0
303,2018-10-21,ReportingEvent-Start,COCheckout-Start,2,9,0,0,4.5,2,1.0
303,2018-10-21,Resources-Load,AutoReplenishment-SaveOrderChanges,1,148,0,0,148.0,2149,0.00046533271288971617
303,2018-10-21,Resources-Load,Search-ShowContent,2148,3442,1,0,1.6024208566108007,2149,0.9995346672871103
303,2018-10-21,Search-ShowContent,Page-SearchHitTile,155,5325,0,0,34.354838709677416,155,1.0
303,2018-10-21,SiteMap-Start,Estore-IncludeHeaderPromo,10,168,0,0,16.8,20,0.5
303,2018-10-21,SiteMap-Start,Minicart-StoreCartSubtotals,10,73,0,0,7.3,20,0.5
303,2018-10-21,Stores-Show,CookiePolicy-ShowBanner,194,1708,0,0,8.804123711340207,194,1.0
303,2018-10-21,Stores-ShowMap,Cart-MiniCart,120,11938,0,0,99.48333333333333,120,1.0
303,2018-10-21,__SYSTEM__Slot-Render,Cart-AddProductSet,2,1,1,0,0.5,53878,3.7120902780355616e-05
303,2018-10-21,__SYSTEM__Slot-Render,Search-ShowContent,53876,7967,1,0,0.1478766055386443,53878,0.9999628790972196
303,2018-10-21,__SYSTEM__Slot-Request,Account-EditProfile,171,24,1,0,0.14035087719298245,2264,0.07553003533568904
303,2018-10-21,__SYSTEM__Slot-Request,Cart-Show,119,1413,0,0,11.873949579831933,2264,0.05256183745583039
303,2018-10-21,__SYSTEM__Slot-Request,TopSlot-GetStoreLocatorQueryString,1974,265,1,0,0.1342451874366768,2264,0.8719081272084805
303,2018-10-22,Address-List,__SYSTEM__Slot-Request,55,9,1,0,0.16363636363636364,55,1.0
303,2018-10-22,AutoReplenishment-SaveOrderChanges,Home-IncludeHeaderMenu,66,39,1,0,0.5909090909090909,3263,0.02022678516702421
303,2018-10-22,AutoReplenishment-SaveOrderChanges,__SYSTEM__Slot-Request,3197,423,1,0,0.13231154207069126,3263,0.9797732148329757
303,2018-10-22,CookiePolicy-ShowBanner,Order-History,12,106,0,0,8.833333333333334,12,1.0
303,2018-10-22,CustomerService-FAQ,ReportingEvent-Start,40,472,0,0,11.8,40,1.0
303,2018-10-22,DemandwareRnR-WriteProductReview,Home-IncludeHeaderMenu,2,0,1,0,0.0,2,1.0
303,2018-10-22,Estore-GoToRegister,Estore-IncludeHeaderPref,15,1524,0,0,101.6,30,0.5
303,2018-10-22,Estore-GoToRegister,Estore-IncludeHeaderPromo,15,1967,0,0,131.13333333333333,30,0.5
303,2018-10-22,Estore-IncludeHeaderPromo,ProductFinder-Quiz,196,3251,0,0,16.586734693877553,196,1.0
303,2018-10-22,Estore-IncludeHeaderUtilityNavigation,CustomerService-FAQ,11,172,0,0,15.636363636363637,14,0.7857142857142857
303,2018-10-22,Estore-IncludeHeaderUtilityNavigation,MySamples-Show,3,35,0,0,11.666666666666666,14,0.21428571428571427
303,2018-10-22,Home-IncludeHeaderMenu,Estore-GoToRegister,4,3,1,0,0.75,5,0.8
303,2018-10-22,Home-IncludeHeaderMenu,LandingPage-Quiz,1,1,1,0,1.0,5,0.2
303,2018-10-22,Login-OAuthLogin,Newsletter-Subscribe,3,0,1,0,0.0,3,1.0
303,2018-10-22,Minicart-GetShippingTaxes,ProductFinder-Quiz,4,58,0,0,14.5,5,0.8
303,2018-10-22,Minicart-GetShippingTaxes,SiteMap-Start,1,15,0,0,15.0,5,0.2
303,2018-10-22,Minicart-StoreCartSubtotals,Quiz-SaveResultsAjax,57,462,0,0,8.105263157894736,57,1.0
303,2018-10-22,Newsletter-ConfirmOptin,Home-IncludeHeader,11,0,1,0,0.0,11,1.0
303,2018-10-22,Newsletter-Landing,Cart-MiniCart,9,787,0,0,87.44444444444444,9,1.0
303,2018-10-22,Page-Include,AutoReplenishment-CancelAROrder,26,489,0,0,18.807692307692307,618,0.042071197411003236
303,2018-10-22,Page-Include,CustomerService-ContactUsForm,32,627,0,0,19.59375,618,0.05177993527508091
303,2018-10-22,Page-Include,DemandwareRnR-WriteProductReview,6,63,0,0,10.5,618,0.009708737864077669
303,2018-10-22,Page-Include,Estore-GoToRegister,12,194,0,0,16.166666666666668,618,0.019417475728155338
303,2018-10-22,Page-Include,Newsletter-ShowConfirmation,2,44,0,0,22.0,618,0.003236245954692557
303,2018-10-22,Page-Include,ProductFinder-QuizResults,342,3462,0,0,10.12280701754386,618,0.5533980582524272
303,2018-10-22,Page-Include,TopSlot-GetStoreLocatorQueryString,198,1866,0,0,9.424242424242424,618,0.32038834951456313
303,2018-10-22,Product-GetBonusProducts,Page-Include,23,739,0,0,32.130434782608695,23,1.0
303,2018-10-22,Product-Show,Cart-MiniCart,7618,378922,0,0,49.740351798372274,7618,1.0
303,2018-10-22,ProductFinder-Quiz,Home-IncludeHeaderMenu,619,380,1,0,0.6138933764135702,619,1.0
303,2018-10-22,Resources-Load,DemandwareRnR-MyReviews,1,1,1,0,1.0,1,1.0
303,2018-10-22,Wishlist-Show,Cart-MiniCart,8,538,0,0,67.25,18,0.4444444444444444
303,2018-10-22,Wishlist-Show,Minicart-GetShippingTaxes,2,40,0,0,20.0,18,0.1111111111111111
303,2018-10-22,Wishlist-Show,Newsletter-Subscribe,8,0,1,0,0.0,18,0.4444444444444444
303,2018-10-22,__SYSTEM__Slot-Request,Order-History,625,87,1,0,0.1392,712,0.8778089887640449
303,2018-10-22,__SYSTEM__Slot-Request,ProductFinder-QuizResults,87,327,0,0,3.7586206896551726,712,0.12219101123595505
303,2018-10-27,DemandwareRnR-MyReviews,__SYSTEM__Slot-Request,162,27,1,0,0.16666666666666666,162,1.0
303,2018-10-28,Account-EditProfile,Newsletter-Subscribe,3,2,1,0,0.6666666666666666,3,1.0
303,2018-10-28,Account-PasswordResetDialog,Minicart-StoreCartSubtotals,5,146,0,0,29.2,5,1.0
303,2018-10-28,Account-Show,Page-Include,1541,233,1,0,0.15120051914341337,1541,1.0
303,2018-10-28,Address-List,DataLayer-GetNonCacheableInformation,1,23,0,0,23.0,27,0.037037037037037035
303,2018-10-28,Address-List,Home-UpdatePageContext,1,13,0,0,13.0,27,0.037037037037037035
303,2018-10-28,Address-List,__SYSTEM__Slot-Render,25,10,1,0,0.4,27,0.9259259259259259
303,2018-10-28,AutoReplenishment-SaveOrderChanges,Page-Include,13,261,0,0,20.076923076923077,15,0.8666666666666667
303,2018-10-28,AutoReplenishment-SaveOrderChanges,Resources-Load,2,354,0,0,177.0,15,0.13333333333333333
