sku_id,nsku_id,sku_display_name,sku_upc_code,sku_ean_code,sku_brand,sku_manufacture_name,sku_manufacture_sku,product_id,nproduct_id,product_display_name,product_upc_code,product_ean_code,product_brand,product_manufacture_name,product_manufacture_sku,is_master,is_bundle
7270354,SZA3605532678917,OMBRE HYPNOSE PEARLY 203,,3605532678917,Lancôme,,,428700,SZAFFZ861379-lan,OMBRE HYPNOSE PEARLY 203,,,Lancôme,,,true,false
12370242,FFUKV3614273877930,Born in Roma Donna Giftset,,3614273877930,Valentino,,,697671,FFUKM3614273877930,Born in Roma Donna Giftset,,,Valentino,,,true,false
3441752,3614272742581-1,3614272742581-1,,,GIO,,,178793,3614272742581-1,3614272742581-1,,,GIO,,,false,false
3441750,3614272742680-1,3614272742680-1,,,GIO,,,178791,3614272742680-1,3614272742680-1,,,GIO,,,false,false
3441751,3614272742697-1,3614272742697-1,,,GIO,,,178792,3614272742697-1,3614272742697-1,,,GIO,,,false,false
3441753,3614272742703-1,3614272742703-1,,,GIO,,,178794,3614272742703-1,3614272742703-1,,,GIO,,,false,false
2160009,3605971931796,3605971931796,,,,,,118055,CL425,CL425,,,,,,true,false
9052439,4056047062545,4056047062545,4056047062545,4056047062545,Lancôme,,,441233,4056047062545,4056047062545,4056047062545,4056047062545,Lancôme,,,false,false
9960336,FFUKV4935421758680,VALENTINO GO CUSHION FOUNDATION LN1,,4935421758680,Valentino,Sept 2022,,769196,FFUKMPL01077,VALENTINO GO CUSHION FOUNDATION LN1,,,Valentino,,,true,false
6930111,LRPUK3337875761123,Anthelios Hydrating Body Lotion SPF50+,,3337875761123,La Roche-Posay,,,237209,LRPUK-081,Anthelios Hydrating Body Lotion SPF50+,,,La Roche-Posay,,,true,false
2890057,8431240233972,8431240233972,,,BIO,,,137174,8431240233972,8431240233972,,,BIO,,,false,false
37821,3614271357151,3614271357151,,3614271357151,GIO,,,23334,ww-00033-arm,Compact Cream Concealer,,,GIO,,,true,false
37822,3614271357144,3614271357144,,3614271357144,GIO,,,23334,ww-00033-arm,Compact Cream Concealer,,,GIO,,,true,false
3440731,MDC3433425267326,MDC3433425267326,,3433425267326,,,,238367,SAN_683,Produits Fidélité,,,Sanoflore,,,true,false
3440673,MDC3433425191164,MDC3433425191164,,3433425191164,,,,238367,SAN_683,Produits Fidélité,,,Sanoflore,,,true,false
2160012,vanocni-set-15,vanocni-set-15,,,Kiehl's,,,118061,vanocni-set-15,vanocni-set-15,,,Kiehl's,,,false,false
4190363,SSU3600523333202,LOREAL AGE PERFECT RADIANT CONCEALER 02,,3600523333202,,,,220767,SSUM3600523333196,LOREAL AGE PERFECT RADIANT CONCEALER,,,L'Oreal Paris,,,true,false
4230092,SSU3605971991370,IT COSMETICS BYE BYE UNDER EYE CONCEALER LIGHT,,3605971991370,,,,223563,SSUM3605971991332,IT COSMETICS BYE BYE UNDER EYE CONCEALER 12ml,,,IT Cosmetics,,,true,false
9960329,FFUKV4935421656948,FFUKV4935421656948,,4935421656948,,Sept 2022,,545488,FFUKM4935421656948,Advanced Génifique Melting Sheet Mask x4 ,,,Lancôme,Sept 2022,,true,false
4190587,SSU3605971991813,IT COSMETICS BYE BYE UNDER EYE CONCEALER MEDIUM,,3605971991813,,,,223563,SSUM3605971991332,IT COSMETICS BYE BYE UNDER EYE CONCEALER 12ml,,,IT Cosmetics,,,true,false
9931564,FFUKV5011408028843,FFUKV5011408028843,,5011408028843,,Sept 2022,,540311,FFUKM5011408028843,Elnett Normal Hold Hairspray Set (400Ml &amp; 75Ml),,,L'Oréal Paris,Sept 2022,,true,false
9931565,FFUKV5011408079579,FFUKV5011408079579,,5011408079579,,Sept 2022,,540312,FFUKM5011408079579,Elnett Uv Filter Coloured Hair Hairspray Set (400Ml &amp; 75Ml),,,L'Oréal Paris,Sept 2022,,true,false
9931566,FFUKV5011408082968,FFUKV5011408082968,,5011408082968,,Sept 2022,,540313,FFUKM5011408082968,Elnett Hairspray For Damaged Hair &amp; Strong Hold (400Ml &amp; 75Ml),,,L'Oréal Paris,Sept 2022,,true,false
9960338,FFUKV5011408093681,FFUKV5011408093681,,5011408093681,,Sept 2022,,545493,FFUKM5011408093681,Box Of Chocolats Ultra-Matte Liquid Lip Kit,,,L'Oréal Paris,Sept 2022,,true,false
9931567,FFUKV5011408097139,FFUKV5011408097139,,5011408097139,,Sept 2022,,540314,FFUKM5011408097139,Men Expert Carbon Protect Set,,,L'Oréal Paris,Sept 2022,,true,false
9931569,FFUKV5011408101003,FFUKV5011408101003,,5011408101003,,Sept 2022,,540316,FFUKM5011408101003,Men Expert Morning Basics Set,,,L'Oréal Paris,Sept 2022,,true,false
12370244,FFUKV3614273887892,Mugler Angel Eau de Parfum Gift Set,,3614273887892,Mugler,,,697673,FFUKM3614273887892,Mugler Angel Eau de Parfum Gift Set,,,Mugler,,,true,false
1342224,3614271582560,3614271582560,3614271582560,3614271582560,Lancôme,,,97300,3614271582560,3614271582560,3614271582560,3614271582560,Lancôme,,,false,false
10090034,00038-DEC,00038-DEC,,,,,,560441,00038-DEC,00038-DEC,,,,,,false,false
7730233,SSU3600523706075,L'OREAL LASH PARADISE MASCARA 01 SANDALWOOD WONDER (BROWN),,3600523706075,L'Oreal Paris,,,311313,SSUM3600523706075,L'OREAL LASH PARADISE MASCARA 01 SANDALWOOD WONDER (BROWN),,,L'Oreal Paris,,,true,false
8230270,SSU3600541944671,SSU3600541944671,,3600541944671,,,,343650,SSUM3600541944671,GARNIER SKIN ACTIVE MOISTURE BOMB HYALURONIC ACID GREEN TEA  SHEET MASK,,,Garnier,,,true,false
8230271,SSU3600542261326,SSU3600542261326,,3600542261326,,,,343651,SSUM3600542261326,GARNIER SKIN ACTIVE FRUIT AHA SHOT FRESH-MIX TISSUE MASK,,,Garnier,,,true,false
8230272,SSU3600542319539,SSU3600542319539,,3600542319539,,,,343652,SSUM3600542319539,GARNIER NUTRI BOMB MILKY ALMOND MILK HYALURONIC ACID TISSUE MASK,,,Garnier,,,true,false
8230273,SSU3600542319744,SSU3600542319744,,3600542319744,,,,343653,SSUM3600542319744,GARNIER NUTRI BOMB MILKY COCONUT HYALURONIC ACID SHEET MASK,,,Garnier,,,true,false
8230267,SSU3600521893500,SSU3600521893500,,3600521893500,,,,343647,SSUM3600521893500,LOREAL VOLUME MILLION LASHES EXTRA-BLACK MASCARA,,,L'Oreal Paris,,,true,false
8230268,SSU3600523062638,SSU3600523062638,,3600523062638,,,,343648,SSUM3600523062638,LOREAL MEN EXPERT HYDRA POWER ANTI-DISCOMFORT MOISTURIZER 50ML,,,L'Oreal Paris,,,true,false
8230269,SSU3600523704385,SSU3600523704385,,3600523704385,,,,343649,SSUM3600523704385,LOREAL MEN EXPERT PURE CHARCOAL PURIFYING TISSUE MASK,,,L'Oreal Paris,,,true,false
8230274,SSU5011408095579,SSU5011408095579,,5011408095579,,,,343656,SSUM5011408095579,LOREAL REPLUMBING MASK REVITALIFT FILLER TISSUE MASK,,,L'Oreal Paris,,,true,false
9052440,4056047062552,4056047062552,4056047062552,4056047062552,Lancôme,,,441234,4056047062552,4056047062552,4056047062552,4056047062552,Lancôme,,,false,false
8230275,UK-G0090YSL,UK-G0090YSL,,,,,,343840,UK-G0090YSL,UK-G0090YSL,,,,,,false,false
9931572,FFUKV5021044128982,Eyes on the Prize Gift Set,,5021044128982,Maybelline New York,,,540319,FFUKM5021044128982,Eyes on the Prize Gift Set,,,Maybelline New York,,,true,false
3440735,MDC3433425267623,MDC3433425267623,,3433425267623,,,,238367,SAN_683,Produits Fidélité,,,Sanoflore,,,true,false
13348,3605540787908,3605540787908,,3605540787908,BIO,,,3075,3605540787908,3605540787908,,3605540787908,BIO,,,false,false
13582212,3605060637707,3605060637707,,,,,,719431,3605060637707,3605060637707,,,,,,false,false
2150791,3700257508287,3700257508287,,,Kiehl's,,,116589,3700257508287,3700257508287,,,Kiehl's,,,false,false
13350,3605540792827,3605540792827,,3605540792827,BIO,,,3077,3605540792827,3605540792827,,3605540792827,BIO,,,false,false
13351,3605540808078,3605540808078,,3605540808078,BIO,,,3078,3605540808078,3605540808078,,3605540808078,BIO,,,false,false
2160016,vanocni-set-21,vanocni-set-21,,,Kiehl's,,,118067,vanocni-set-21,vanocni-set-21,,,Kiehl's,,,false,false
37508,3614271422651,3614271422651,,3614271422651,GIO,,,23121,ww-00036-arm,Him/her Lipcare Lip Balm,,,GIO,,,true,false
13352,3605540810316,3605540810316,,3605540810316,BIO,,,3079,3605540810316,3605540810316,,3605540810316,BIO,,,false,false
13353,3605540824153,3605540824153,,3605540824153,BIO,,,3080,3605540824153,3605540824153,,3605540824153,BIO,,,false,false
13359,3605540836040,3605540836040,,3605540836040,BIO,,,3086,3605540836040,3605540836040,,3605540836040,BIO,,,false,false
13360,3605540836187,3605540836187,,3605540836187,BIO,,,3087,3605540836187,3605540836187,,3605540836187,BIO,,,false,false
13361,3605540843468,3605540843468,,3605540843468,BIO,,,3088,3605540843468,3605540843468,,3605540843468,BIO,,,false,false
13362,3605540844021,3605540844021,,3605540844021,BIO,,,3089,3605540844021,3605540844021,,3605540844021,BIO,,,false,false
13363,3605540854044,3605540854044,,3605540854044,BIO,,,3091,3605540854044,3605540854044,,3605540854044,BIO,,,false,false
13364,3605540857823,3605540857823,,3605540857823,BIO,,,3092,3605540857823,3605540857823,,3605540857823,BIO,,,false,false
13365,3605540858172,3605540858172,,3605540858172,BIO,,,3093,3605540858172,3605540858172,,3605540858172,BIO,,,false,false
13368,3605540862933,3605540862933,,3605540862933,BIO,,,3096,3605540862933,3605540862933,,3605540862933,BIO,,,false,false
13369,3605540867488,3605540867488,,3605540867488,BIO,,,3097,3605540867488,3605540867488,,3605540867488,BIO,,,false,false
13370,3605540867761,3605540867761,,3605540867761,BIO,,,3098,3605540867761,3605540867761,,3605540867761,BIO,,,false,false
13371,3605540868041,3605540868041,,3605540868041,BIO,,,3099,3605540868041,3605540868041,,3605540868041,BIO,,,false,false
13372,3605540868188,3605540868188,,3605540868188,BIO,,,3100,3605540868188,3605540868188,,3605540868188,BIO,,,false,false
13374,3605540870846,3605540870846,,3605540870846,BIO,,,3102,3605540870846,3605540870846,,3605540870846,BIO,,,false,false
13378,3605540894583,3605540894583,,3605540894583,BIO,,,3106,3605540894583,3605540894583,,3605540894583,BIO,,,false,false
13379,3605540894644,3605540894644,,3605540894644,BIO,,,3107,3605540894644,3605540894644,,3605540894644,BIO,,,false,false
13380,3605540894705,3605540894705,,3605540894705,BIO,,,3108,3605540894705,3605540894705,,3605540894705,BIO,,,false,false
13381,3605540897461,3605540897461,,3605540897461,BIO,,,3109,3605540897461,3605540897461,,3605540897461,BIO,,,false,false
13382,3605540900437,3605540900437,,3605540900437,BIO,,,3110,3605540900437,3605540900437,,3605540900437,BIO,,,false,false
13383,3605540900499,3605540900499,,3605540900499,BIO,,,3111,3605540900499,3605540900499,,3605540900499,BIO,,,false,false
13384,3605540900673,3605540900673,,3605540900673,BIO,,,3112,3605540900673,3605540900673,,3605540900673,BIO,,,false,false
13385,3605540900970,3605540900970,,3605540900970,BIO,,,3113,3605540900970,3605540900970,,3605540900970,BIO,,,false,false
13386,3605540901038,3605540901038,,3605540901038,BIO,,,3114,3605540901038,3605540901038,,3605540901038,BIO,,,false,false
13388,3605540901571,3605540901571,,3605540901571,BIO,,,3116,3605540901571,3605540901571,,3605540901571,BIO,,,false,false
13389,3605540901816,3605540901816,,3605540901816,BIO,,,3117,3605540901816,3605540901816,,3605540901816,BIO,,,false,false
13390,3605540901878,3605540901878,,3605540901878,BIO,,,3118,3605540901878,3605540901878,,3605540901878,BIO,,,false,false
2890058,8431240233989,8431240233989,,,BIO,,,137175,8431240233989,8431240233989,,,BIO,,,false,false
37509,3614271422675,3614271422675,,3614271422675,GIO,,,23121,ww-00036-arm,Him/her Lipcare Lip Balm,,,GIO,,,true,false
39749,3614271755681,Sample,3614271755681,3614271755681,Lancôme,,,24678,FR-G0062LAC,FR-G0062LAC,,FR-G0062LAC,Lancôme,,,true,false
8921059,FFV43600531573300,FFV43600531573300,,,,,,414000,FFV43600531573300,FFV43600531573300,,,,,,false,false
8230277,WW0168KIE,WW0168KIE,,,,,,343926,WW0168KIE,WW0168KIE,,,,,,false,false
1780006,3614271768537,3614271768537,3614271768537,3614271768537,YSL,,,114960,FR-G0134YSL,Top Secrets Fluide Yeux Perfecteur 3ml,,,YSL,,,true,false
9052441,4056047062569,4056047062569,4056047062569,4056047062569,Lancôme,,,441235,4056047062569,4056047062569,4056047062569,4056047062569,Lancôme,,,false,false
37510,3614271422682,3614271422682,,3614271422682,GIO,,,23121,ww-00036-arm,Him/her Lipcare Lip Balm,,,GIO,,,true,false
13398,3614271697622,3614271697622,,3614271697622,BIO,,,3126,HUB-G0054BIO,HUB-G0054BIO,,HUB-G0054BIO,BIO,,,true,false
2150792,3700257537607,3700257537607,,,Kiehl's,,,116590,3700257537607,3700257537607,,,Kiehl's,,,false,false
2160020,vanocni-set-13,vanocni-set-13,,,Kiehl's,,,118081,vanocni-set-13,vanocni-set-13,,,Kiehl's,,,false,false
8230278,WW0169KIE,WW0169KIE,,,,,,343927,WW0169KIE,WW0169KIE,,,,,,false,false
8230279,WW0171KIE,WW0171KIE,,,,,,343928,WW0171KIE,WW0171KIE,,,,,,false,false
13402,3367726000170,3367726000170,,3367726000170,BIO,,,3130,3367726000170,3367726000170,,3367726000170,BIO,,,false,false
1343344,3614270438080,3614270438080,3614270438080,3614270438080,Lancôme,,,98420,3614270438080,3614270438080,3614270438080,3614270438080,Lancôme,,,false,false
13423,3367726007728,3367726007728,,3367726007728,BIO,,,3151,3367726007728,3367726007728,,3367726007728,BIO,,,false,false
13405,3367729021332,3367729021332,,3367729021332,BIO,,,3133,3367729021332,3367729021332,,3367729021332,BIO,,,false,false
13406,3367729028737,3367729028737,,3367729028737,BIO,,,3134,3367729028737,3367729028737,,3367729028737,BIO,,,false,false
13428,3367729203363,3367729203363,,3367729203363,BIO,,,3157,3367729203363,3367729203363,,3367729203363,BIO,,,false,false
13429,3367729424560,3367729424560,,3367729424560,BIO,,,3158,3367729424560,3367729424560,,3367729424560,BIO,,,false,false
13430,3367729426380,3367729426380,,3367729426380,BIO,,,3159,3367729426380,3367729426380,,3367729426380,BIO,,,false,false
13427,3367729427806,3367729427806,,3367729427806,BIO,,,3156,3367729427806,3367729427806,,3367729427806,BIO,,,false,false
13431,3367729430806,3367729430806,,3367729430806,BIO,,,3160,3367729430806,3367729430806,,3367729430806,BIO,,,false,false
13432,3367729433166,3367729433166,,3367729433166,BIO,,,3161,3367729433166,3367729433166,,3367729433166,BIO,,,false,false
13433,3367729435559,3367729435559,,3367729435559,BIO,,,3162,3367729435559,3367729435559,,3367729435559,BIO,,,false,false
13434,3542099433194,3542099433194,,3542099433194,BIO,,,3163,3542099433194,3542099433194,,3542099433194,BIO,,,false,false
13436,3605060986232,3605060986232,,3605060986232,BIO,,,3165,3605060986232,3605060986232,,3605060986232,BIO,,,false,false
13437,3605061009862,3605061009862,,3605061009862,BIO,,,3166,3605061009862,3605061009862,,3605061009862,BIO,,,false,false
3441755,3605061258895,3605061258895,,,BIO,,,178796,3605061258895,3605061258895,,,BIO,,,false,false
13408,3605540596593,3605540596593,,3605540596593,BIO,,,3136,3605540596593,3605540596593,,3605540596593,BIO,,,false,false
13409,3605540680612,3605540680612,,3605540680612,BIO,,,3137,3605540680612,3605540680612,,3605540680612,BIO,,,false,false
13415,3605540884560,3605540884560,,3605540884560,BIO,,,3143,3605540884560,3605540884560,,3605540884560,BIO,,,false,false
13416,3605540884867,3605540884867,,3605540884867,BIO,,,3144,3605540884867,3605540884867,,3605540884867,BIO,,,false,false
13417,3605540885109,3605540885109,,3605540885109,BIO,,,3145,3605540885109,3605540885109,,3605540885109,BIO,,,false,false
13418,3605540904060,3605540904060,,3605540904060,BIO,,,3146,3605540904060,3605540904060,,3605540904060,BIO,,,false,false
13419,3605540904244,3605540904244,,3605540904244,BIO,,,3147,3605540904244,3605540904244,,3605540904244,BIO,,,false,false
30439,3614271755711,3614271755711,3614271755711,3614271755711,Lancôme,,,17827,FR-G0064LAC,FR-G0064LAC,,FR-G0064LAC,Lancôme,,,true,false
13420,3605540904909,3605540904909,,3605540904909,BIO,,,3148,3605540904909,3605540904909,,3605540904909,BIO,,,false,false
13421,3605540918012,3605540918012,,3605540918012,BIO,,,3149,3605540918012,3605540918012,,3605540918012,BIO,,,false,false
13422,3605540931707,3605540931707,,3605540931707,BIO,,,3150,3605540931707,3605540931707,,3605540931707,BIO,,,false,false
13438,3614270310935,3614270310935,,3614270310935,BIO,,,3167,3614270310935,3614270310935,,3614270310935,BIO,,,false,false
13439,3614270341809,3614270341809,,3614270341809,BIO,,,3168,3614270341809,3614270341809,,3614270341809,BIO,,,false,false
13401,3605540184066,3605540184066,,3605540184066,BIO,,,3129,BIO2127062,ABDOSCULPT,,BIO2127062,BIO,,,true,false
13407,3605540549193,3605540549193,,3605540549193,BIO,,,3385,BIO215008,FORCE SUPREME LOTION,,BIO215008,BIO,,,true,false
13400,3614271665102,3614271665102,,3614271665102,BIO,,,3128,BIO517014,COFFRET HYDRATATION TRIO AQUASOURCE PEAU SECHE,,BIO517014,BIO,,,true,false
8230280,WW0173KIE,WW0173KIE,,,,,,343929,WW0173KIE,WW0173KIE,,,,,,false,false
8230281,WW0174KIE,WW0174KIE,,,,,,343930,WW0174KIE,WW0174KIE,,,,,,false,false
8230282,WW0176KIE,WW0176KIE,,,,,,343931,WW0176KIE,WW0176KIE,,,,,,false,false
8230283,WW0177KIE,WW0177KIE,,,,,,343932,WW0177KIE,WW0177KIE,,,,,,false,false
45951,800897140861,800897140861,800897140861,800897140861,,,,28361,NYX_583,Metallic Glitter,,,NYX Professional Makeup,,,true,false
8230284,WW0179KIE,WW0179KIE,,,,,,343933,WW0179KIE,WW0179KIE,,,,,,false,false
10090035,00039-DEC,00039-DEC,,,,,,560442,00039-DEC,00039-DEC,,,,,,false,false
2150794,613431002231,613431002231,,,Kiehl's,,,116592,613431002231,613431002231,,,Kiehl's,,,false,false
2160011,vanocni-set-20,vanocni-set-20,,,Kiehl's,,,118060,vanocni-set-20,vanocni-set-20,,,Kiehl's,,,false,false
8230285,WW0180KIE,WW0180KIE,,,,,,343934,WW0180KIE,WW0180KIE,,,,,,false,false
3440697,MDC3433425267548,MDC3433425267548,,3433425267548,,,,238367,SAN_683,Produits Fidélité,,,Sanoflore,,,true,false
17031,3365440378193,3365440378193,3365440378193,3365440378193,YSL,,,6627,3365440378193,3365440378193,3365440378193,3365440378193,YSL,,,false,false
8230286,WW0181KIE,WW0181KIE,,,,,,343935,WW0181KIE,WW0181KIE,,,,,,false,false
3441756,3605061258918,3605061258918,,,BIO,,,178797,3605061258918,3605061258918,,,BIO,,,false,false
13477,3614270197666,3614270197666,,3614270197666,BIO,,,3206,3614270197666,3614270197666,,3614270197666,BIO,,,false,false
13479,3614270256097,3614270256097,,3614270256097,BIO,,,3208,3614270256097,3614270256097,,3614270256097,BIO,,,false,false
13480,3614270283857,3614270283857,,3614270283857,BIO,,,3209,3614270283857,3614270283857,,3614270283857,BIO,,,false,false
8230287,WW0182KIE,WW0182KIE,,,,,,343936,WW0182KIE,WW0182KIE,,,,,,false,false
13481,3614270289910,3614270289910,,3614270289910,BIO,,,3210,3614270289910,3614270289910,,3614270289910,BIO,,,false,false
13482,3614270289934,3614270289934,,3614270289934,BIO,,,3211,3614270289934,3614270289934,,3614270289934,BIO,,,false,false
13487,3614270293573,3614270293573,,3614270293573,BIO,,,3216,3614270293573,3614270293573,,3614270293573,BIO,,,false,false
13488,3614270293610,3614270293610,,3614270293610,BIO,,,3217,3614270293610,3614270293610,,3614270293610,BIO,,,false,false
13446,3614270429644,3614270429644,,3614270429644,BIO,,,3175,3614270429644,3614270429644,,3614270429644,BIO,,,false,false
13447,3614270429651,3614270429651,,3614270429651,BIO,,,3176,3614270429651,3614270429651,,3614270429651,BIO,,,false,false
13448,3614270429798,3614270429798,,3614270429798,BIO,,,3177,3614270429798,3614270429798,,3614270429798,BIO,,,false,false
13450,3614270444968,3614270444968,,3614270444968,BIO,,,3179,3614270444968,3614270444968,,3614270444968,BIO,,,false,false
13457,3614271004260,3614271004260,,3614271004260,BIO,,,3186,3614271004260,3614271004260,,3614271004260,BIO,,,false,false
13458,3614271004314,3614271004314,,3614271004314,BIO,,,3187,3614271004314,3614271004314,,3614271004314,BIO,,,false,false
13459,3614271004321,3614271004321,,3614271004321,BIO,,,3188,3614271004321,3614271004321,,3614271004321,BIO,,,false,false
13460,3614271006707,3614271006707,,3614271006707,BIO,,,3189,3614271006707,3614271006707,,3614271006707,BIO,,,false,false
13461,3614271006820,3614271006820,,3614271006820,BIO,,,3190,3614271006820,3614271006820,,3614271006820,BIO,,,false,false
13462,3614271010407,3614271010407,,3614271010407,BIO,,,3191,3614271010407,3614271010407,,3614271010407,BIO,,,false,false
13463,3614271010414,3614271010414,,3614271010414,BIO,,,3192,3614271010414,3614271010414,,3614271010414,BIO,,,false,false
13466,3614271010520,3614271010520,,3614271010520,BIO,,,3195,3614271010520,3614271010520,,3614271010520,BIO,,,false,false
13467,3614271010537,3614271010537,,3614271010537,BIO,,,3196,3614271010537,3614271010537,,3614271010537,BIO,,,false,false
13468,3614271010544,3614271010544,,3614271010544,BIO,,,3197,3614271010544,3614271010544,,3614271010544,BIO,,,false,false
13469,3614271010575,3614271010575,,3614271010575,BIO,,,3198,3614271010575,3614271010575,,3614271010575,BIO,,,false,false
13470,3614271010582,3614271010582,,3614271010582,BIO,,,3199,3614271010582,3614271010582,,3614271010582,BIO,,,false,false
13471,3614271010599,3614271010599,,3614271010599,BIO,,,3200,3614271010599,3614271010599,,3614271010599,BIO,,,false,false
13472,3614271010629,3614271010629,,3614271010629,BIO,,,3201,3614271010629,3614271010629,,3614271010629,BIO,,,false,false
13473,3614271010650,3614271010650,,3614271010650,BIO,,,3202,3614271010650,3614271010650,,3614271010650,BIO,,,false,false
13474,3614271081759,3614271081759,,3614271081759,BIO,,,3203,3614271081759,3614271081759,,3614271081759,BIO,,,false,false
1780013,3614272614819,3614272614819,,,BIO,,,103477,3614272614819,3614272614819,,,BIO,,,false,false
13449,3605540896563,3605540896563,,3605540896563,BIO,,,3178,BIO333,SKINBEST NUIT,,BIO333,BIO,,,true,false
9052442,4056047062576,4056047062576,4056047062576,4056047062576,Lancôme,,,441236,4056047062576,4056047062576,4056047062576,4056047062576,Lancôme,,,false,false
13739,duo_essential_3605540826393_3605540823804,duo_essential_3605540826393_3605540823804,,duo_essential_3605540826393_3605540823804,BIO,,,3470,duo_essential_3605540826393_3605540823804,duo_essential_3605540826393_3605540823804,,duo_essential_3605540826393_3605540823804,BIO,,,false,false
13746,duo_essential_3605540873854_3605540681510,Discount 10%,,duo_essential_3605540873854_3605540681510,BIO,,,3477,duo_essential_3605540873854_3605540681510,Discount 10%,,duo_essential_3605540873854_3605540681510,BIO,,,false,false
13747,duo_essential_3605540873854_3605540939895,DISCOUNT 10%,,duo_essential_3605540873854_3605540939895,BIO,,,3478,duo_essential_3605540873854_3605540939895,DISCOUNT 10%,,duo_essential_3605540873854_3605540939895,BIO,,,false,false
9052443,4056047062637,4056047062637,4056047062637,4056047062637,Lancôme,,,441237,4056047062637,4056047062637,4056047062637,4056047062637,Lancôme,,,false,false
14422054,FFUKV3600531511692,FFUKV3600531511692,,,,,,759419,FFUKV3600531511692,FFUKV3600531511692,,,,,,false,false
3440674,MDC3433425201085,MDC3433425201085,,3433425201085,,,,238367,SAN_683,Produits Fidélité,,,Sanoflore,,,true,false
10090036,00040-DEC,00040-DEC,,,,,,560443,00040-DEC,00040-DEC,,,,,,false,false
9052444,4056047062644,4056047062644,4056047062644,4056047062644,Lancôme,,,441238,4056047062644,4056047062644,4056047062644,4056047062644,Lancôme,,,false,false
14422055,FFUKV3600531512750,FFUKV3600531512750,,,,,,759420,FFUKV3600531512750,FFUKV3600531512750,,,,,,false,false
3440726,MDC3433425201702,MDC3433425201702,,3433425201702,,,,238367,SAN_683,Produits Fidélité,,,Sanoflore,,,true,false
2160013,vanocni-set-14,vanocni-set-14,,,Kiehl's,,,118062,vanocni-set-14,vanocni-set-14,,,Kiehl's,,,false,false
9052445,4056047062651,4056047062651,4056047062651,4056047062651,Lancôme,,,441239,4056047062651,4056047062651,4056047062651,4056047062651,Lancôme,,,false,false
8230288,perfect-routine-00483-LAC,perfect-routine-00483-LAC,,,Lancôme,,,343942,perfect-routine-00483-LAC,perfect-routine-00483-LAC,,,Lancôme,,,false,false
8221915,cleansing-ritual,Cleansing Ritual,,,,,,342437,cleansing-ritual,Cleansing Ritual,,,,,,false,false
13498,3605061017133,3605061017133,,3605061017133,BIO,,,3227,3605061017133,3605061017133,,3605061017133,BIO,,,false,false
13499,3605061018222,3605061018222,,3605061018222,BIO,,,3228,3605061018222,3605061018222,,3605061018222,BIO,,,false,false
13500,3605540175507,3605540175507,,3605540175507,BIO,,,3229,3605540175507,3605540175507,,3605540175507,BIO,,,false,false
13501,3605540184110,3605540184110,,3605540184110,BIO,,,3230,3605540184110,3605540184110,,3605540184110,BIO,,,false,false
13502,3605540418369,3605540418369,,3605540418369,BIO,,,3231,3605540418369,3605540418369,,3605540418369,BIO,,,false,false
13534,3614271329226,3614271329226,,3614271329226,BIO,,,3265,3614271329226,3614271329226,,3614271329226,BIO,,,false,false
13535,3614271329301,3614271329301,,3614271329301,BIO,,,3266,3614271329301,3614271329301,,3614271329301,BIO,,,false,false
13523,3366729008432,3366729008432,,3366729008432,BIO,,,3256,BIO1001755,BIO1001755,,BIO1001755,BIO,,,true,false
13512,3605540826393,3605540826393,,3605540826393,BIO,,,3242,BIO101141,BLUE THERAPY ACCELERATED SERUM,,BIO101141,BIO,,,true,false
13515,BIO301-1,BIO301-1,,BIO301-1,BIO,,,3246,BIO301-1,BIO301-1,,BIO301-1,BIO,,,false,false
13527,BIO301-2,BIO301-2,,BIO301-2,BIO,,,3260,BIO301-2,BIO301-2,,BIO301-2,BIO,,,false,false
13521,BIO301-3,BIO301-3,,BIO301-3,BIO,,,3254,BIO301-3,BIO301-3,,BIO301-3,BIO,,,false,false
13519,3605540881590,3605540881590,,3605540881590,BIO,,,3251,BIO304,AQUASOURCE DEEP SERUM,,BIO304,BIO,,,true,false
13526,3614271266002,3614271266002,,3614271266002,BIO,,,3259,BIO340,BIO340,,BIO340,BIO,,,true,false
13516,3614271433862,3614271433862,,3614271433862,BIO,,,3247,BIO342,BIO342,,BIO342,BIO,,,true,false
8921060,FFV43600531579456,FFV43600531579456,,,,,,414001,FFV43600531579456,FFV43600531579456,,,,,,false,false
13520,3367729571158,3367729571158,,3367729571158,BIO,,,3252,BIO403,EAU VITAMINEE GEL DOUCHE,,BIO403,BIO,,,true,false
13536,3614270974243,3614270974243,,3614270974243,BIO,,,3268,BIO409,BIO409,,BIO409,BIO,,,true,false
13537,3367729586084,3367729586084,,3367729586084,BIO,,,3269,BIO417,BIO417,,BIO417,BIO,,,true,false
13525,3605061104406,3605061104406,,3605061104406,BIO,,,3258,BIO517022,BIO517022,,BIO517022,BIO,,,true,false
13522,6222123456789,Gift Wrapping Service,,,,,,3255,6222123456789,Gift Wrapping Service,,,,,,false,false
13524,3614271661128,3614271661128,,3614271661128,BIO,,,3257,BIO517028,BIO517028,,BIO517028,BIO,,,true,false
13510,3614271893307,3614271893307,,3614271893307,BIO,,,3239,BIO517031,SOFT SKIN MIRACLE,,BIO517031,BIO,,,true,false
13517,3614271891877,3614271891877,,3614271891877,BIO,,,3248,BIO517047,BIO517047,,BIO517047,BIO,,,true,false
